Course_Name,Category,Duration (hours),Enrolled_Students,Completion_Rate (%),Platform,Price ($),Rank
Anon_Course_679,Office Tools,87,2946,89.59623214,Platform2,166.6782814,4.041942372
Anon_Course_680,Office Tools,87,2764,76.37672777,Platform2,198.3225389,4.324214761
Anon_Course_681,Programming,87,4063,83.2300969,Platform1,187.4933281,4.907540055
Anon_Course_682,Technology,87,4090,81.41802287,Platform3,123.6117336,4.576395525
Anon_Course_683,Technology,87,3043,90.11606389,Platform4,161.2634791,4.944923446
Anon_Course_684,Technology,87,4330,86.35538586,Platform3,176.8383115,4.589445787
Anon_Course_685,AI,88,3316,82.19681598,Platform3,136.317571,4.426784089
Anon_Course_686,AI,88,3102,91.35818654,Platform3,177.5154308,4.79747459
Anon_Course_687,AI,88,2611,77.12661517,Platform4,184.81492,4.081607368
Anon_Course_688,Business,88,3446,88.7795029,Platform2,154.8676991,4.508665529
Anon_Course_689,Business,88,4002,91.64542277,Platform3,189.0177076,4.932917451
Anon_Course_690,Data Science,88,3643,89.32199602,Platform2,131.5662742,4.637771278
Anon_Course_691,Data Science,88,4802,91.88765817,Platform2,159.4051935,4.870671961
Anon_Course_692,Design,88,3178,86.8962676,Platform1,151.3538899,4.578316113
Anon_Course_693,Design,88,3654,80.96338107,Platform2,161.5785857,4.483365848
Anon_Course_694,Design,88,3524,82.22701242,Platform2,179.2380734,4.43349387
Anon_Course_695,Finance,88,3673,80.4076367,Platform4,169.7889698,4.657905471
Anon_Course_696,Finance,88,3631,87.68107775,Platform1,193.4426231,4.7779177
Anon_Course_697,Office Tools,88,3139,89.55040414,Platform1,133.8608352,4.443772553
Anon_Course_698,Office Tools,88,4100,82.96872473,Platform3,138.2471401,4.733854496
Anon_Course_699,Business,89,2752,85.06807939,Platform2,178.4956048,4.184252816
Anon_Course_700,Business,89,3028,82.61764257,Platform4,188.0002384,4.707851248
Anon_Course_701,Business,89,3597,92.24371893,Platform2,190.8384055,4.984268072
Anon_Course_702,Data Science,89,2680,73.60205452,Platform2,141.3405521,4.314755459
Anon_Course_703,Data Science,89,2400,88.60877307,Platform3,170.6956275,4.301539407
Anon_Course_704,Data Science,89,2239,79.19504456,Platform4,182.8710305,4.035363704
Anon_Course_705,Design,89,2060,76.26734134,Platform1,138.544632,4.199315991
Anon_Course_706,Design,89,2252,75.79657528,Platform1,161.0476681,4.185354068
Anon_Course_707,Design,89,2804,77.54849655,Platform3,174.0743276,4.21914419
Anon_Course_708,Design,89,3124,89.61732357,Platform2,185.1106026,4.567224832
Anon_Course_709,Finance,89,2550,86.96461391,Platform1,142.437111,4.005540416
Anon_Course_710,Finance,89,3482,88.72238995,Platform3,143.3342668,4.214554474
Anon_Course_711,Finance,89,4038,97.15893801,Platform2,183.0731143,4.756655164
Anon_Course_712,Finance,89,3096,87.83781748,Platform1,191.3137402,4.434215503
Anon_Course_713,Marketing,89,3928,79.46847976,Platform2,121.3711877,4.408678283
Anon_Course_714,Marketing,89,3164,90.87693517,Platform3,155.3165299,4.673544655
Anon_Course_715,Office Tools,89,2820,71.95143585,Platform1,141.6393807,4.187941919
Anon_Course_716,Office Tools,89,3408,79.60239203,Platform4,191.0090935,4.514532698
Anon_Course_717,Programming,89,2915,84.75403613,Platform3,152.8263009,4.048902104
Anon_Course_718,Programming,89,2906,74.85784352,Platform4,187.4761423,4.090229207
Anon_Course_719,Technology,89,2909,79.69081149,Platform1,143.5296283,4.221855077
Anon_Course_720,Technology,89,3600,96.26501067,Platform1,148.0528878,4.741218399
Anon_Course_721,Technology,89,2253,85.55275335,Platform3,156.035266,4.079157871
Anon_Course_722,Technology,89,4251,78.60566355,Platform2,159.6839867,4.564370916
Anon_Course_723,Technology,89,3423,95.16170964,Platform2,193.1830077,4.96435256
Anon_Course_724,AI,90,3587,85.86395203,Platform3,140.1355474,4.423386878
Anon_Course_725,Business,90,4884,99.41702443,Platform2,159.7296879,4.97447402
Anon_Course_726,Business,90,2004,74.65437093,Platform2,197.1012,4.328692898
Anon_Course_727,Data Science,90,2878,88.22539046,Platform2,131.0042787,4.200753713
Anon_Course_728,Data Science,90,3053,76.00203745,Platform3,194.3357254,4.511929633
Anon_Course_729,Design,90,3233,99.34262961,Platform4,156.84594,4.638350602
Anon_Course_730,Design,90,3639,80.52163347,Platform4,160.2603351,4.524347619
Anon_Course_731,Design,90,2432,85.46144004,Platform1,182.5884377,4.130749737
Anon_Course_732,Design,90,3360,90.28898617,Platform2,187.1604617,4.821477395
Anon_Course_733,Design,90,3497,74.50085051,Platform4,189.5030936,4.332166657
Anon_Course_734,Design,90,2143,84.31409532,Platform4,196.3507274,4.100871573
Anon_Course_735,Finance,90,3379,81.74065218,Platform3,138.8693007,4.611984849
Anon_Course_736,Finance,90,3904,76.75363571,Platform1,152.8757924,4.443198116
Anon_Course_737,Finance,90,2960,77.76000779,Platform2,156.7575667,4.148228702
Anon_Course_738,Finance,90,3541,82.51426789,Platform1,170.7125337,4.573544082
Anon_Course_739,Marketing,90,3029,86.39946367,Platform3,125.6530102,4.344093609
Anon_Course_740,Marketing,90,3456,86.54753505,Platform4,137.0080632,4.51784092
Anon_Course_741,Marketing,90,3001,99.02174534,Platform1,153.3466772,4.60138305
Anon_Course_742,Marketing,90,3047,72.54461733,Platform3,173.3303901,4.344009855
Anon_Course_743,Office Tools,90,2206,78.92450451,Platform4,186.4416376,4.346034779
Anon_Course_744,Office Tools,90,2889,78.58404778,Platform3,188.1223666,4.27801246
Anon_Course_745,Office Tools,90,3676,75.15443335,Platform1,194.206999,4.674922608
Anon_Course_746,Programming,90,3227,82.85220282,Platform3,145.0886241,4.950224982
Anon_Course_747,AI,91,3187,84.35276887,Platform2,165.7566487,4.590870068
Anon_Course_748,AI,91,2234,79.22054023,Platform2,187.1701338,4.195911515
Anon_Course_749,AI,91,3354,77.70142459,Platform3,188.4465656,4.474414761
Anon_Course_750,AI,91,2855,75.74251128,Platform3,191.6406853,4.036840884
Anon_Course_751,Business,91,3658,81.71472961,Platform3,194.420967,4.923072728
Anon_Course_752,Design,91,3100,91.19571309,Platform1,122.8191992,4.701147933
Anon_Course_753,Design,91,2216,82.12953367,Platform1,165.1807465,4.130102883
Anon_Course_754,Design,91,3250,96.00123053,Platform1,166.613885,4.808359521
Anon_Course_755,Design,91,3900,86.02449872,Platform2,174.6663272,4.676941396
Anon_Course_756,Design,91,4743,81.66626452,Platform1,194.3050698,4.867732844
Anon_Course_757,Finance,91,2547,84.36010194,Platform2,159.8613256,4.188984027
Anon_Course_758,Finance,91,2393,77.32167925,Platform4,160.0512584,4.203150007
Anon_Course_759,Finance,91,3074,93.93999927,Platform1,166.2323824,4.572908486
Anon_Course_760,Finance,91,3125,75.12111198,Platform4,168.8438142,4.255458171
Anon_Course_761,Marketing,91,2173,82.39950206,Platform1,123.4242628,4.224609086
Anon_Course_762,Marketing,91,4002,95.41381739,Platform2,149.5133057,4.671583261
Anon_Course_763,Marketing,91,3942,87.62601107,Platform3,183.2382636,4.478131342
Anon_Course_764,Programming,91,3243,85.82638398,Platform2,134.6382121,4.585452156
Anon_Course_765,Programming,91,3198,97.91057411,Platform4,140.408263,4.906551054
Anon_Course_766,Technology,91,2576,88.59187601,Platform4,132.1118971,4.017959946
Anon_Course_767,AI,92,2476,74.03378436,Platform1,133.6777305,4.042951194
Anon_Course_768,AI,92,2775,72.89658472,Platform1,193.3943406,4.010706469
Anon_Course_769,Business,92,2715,76.72468182,Platform4,160.2972935,4.060952224
Anon_Course_770,Data Science,92,3027,98.41372276,Platform4,165.6386892,4.866628909
Anon_Course_771,Data Science,92,3458,94.36748863,Platform4,192.8968817,4.786105599
Anon_Course_772,Design,92,2493,76.02764446,Platform3,187.057569,4.087863878
Anon_Course_773,Finance,92,4040,82.75686173,Platform4,167.4911764,4.826698209
Anon_Course_774,Marketing,92,4001,74.58965984,Platform1,137.235123,4.416021856
Anon_Course_775,Office Tools,92,3898,72.10494807,Platform2,140.8794906,4.403623214
Anon_Course_776,Office Tools,92,2571,77.83158798,Platform2,148.1350259,4.021676802
Anon_Course_777,Office Tools,92,3462,84.05232143,Platform4,180.3999353,4.471847366
Anon_Course_778,Office Tools,92,2836,73.30792121,Platform3,182.2126469,4.099755095
Anon_Course_779,Office Tools,92,2997,78.18236432,Platform4,198.942422,4.240798767
Anon_Course_780,Programming,92,3974,88.90213071,Platform1,155.4127331,4.94182025
Anon_Course_781,Technology,92,3900,83.78846988,Platform2,126.7078125,4.888105006
Anon_Course_782,Technology,92,3445,73.74837782,Platform1,130.2958046,4.499717434
Anon_Course_783,Technology,92,3566,71.99068733,Platform3,153.3086183,4.168294705
Anon_Course_784,AI,93,3223,83.39024604,Platform3,165.2087362,4.383928314
Anon_Course_785,Business,93,2755,70.4003515,Platform1,170.4806307,4.064412564
Anon_Course_786,Business,93,3670,72.3626148,Platform4,175.5751028,4.743310305
Anon_Course_787,Business,93,4000,83.83590389,Platform1,178.7208555,4.80513093
Anon_Course_788,Business,93,3492,88.76582377,Platform4,187.2706358,4.741613709
Anon_Course_789,Data Science,93,3307,85.6387616,Platform4,140.7189904,4.488052256
Anon_Course_790,Data Science,93,3625,94.61831791,Platform2,162.8427306,4.883918052
Anon_Course_791,Data Science,93,3413,72.94089723,Platform1,173.7909397,4.474199156
Anon_Course_792,Design,93,2522,75.78604413,Platform4,167.0210253,4.012916438
Anon_Course_793,Design,93,3136,81.36273994,Platform2,168.5484651,4.33154791
Anon_Course_794,Finance,93,3906,95.20418889,Platform3,157.4780338,4.995204316
Anon_Course_795,Finance,93,4727,95.2033899,Platform2,179.6957864,4.921910191
Anon_Course_796,Finance,93,3902,96.31360203,Platform4,181.8923253,4.920287885
Anon_Course_797,Finance,93,3746,91.94829302,Platform4,183.4770263,4.785161858
Anon_Course_798,Finance,93,3990,83.69404182,Platform1,195.8779403,4.221663227
Anon_Course_799,Finance,93,3716,94.09317778,Platform4,195.9062037,4.929475707
Anon_Course_800,Office Tools,93,3464,84.87683917,Platform2,166.5580367,4.613093792
Anon_Course_801,Office Tools,93,3175,88.82422041,Platform3,197.2510934,4.592018114
Anon_Course_802,Programming,93,3023,86.06305004,Platform1,174.154656,4.628877811
Anon_Course_803,Programming,93,3688,84.5129556,Platform4,190.539756,4.641729724
Anon_Course_804,Technology,93,3439,83.76219009,Platform1,133.3034538,4.753460992
Anon_Course_805,Technology,93,3571,81.414173,Platform3,167.795412,4.747281844
Anon_Course_806,Technology,93,3732,77.89167246,Platform2,170.7353598,4.618842079
Anon_Course_807,Technology,93,3132,95.95311361,Platform4,184.0676164,4.97010954
Anon_Course_808,AI,94,3714,82.14017103,Platform3,183.4054402,4.458630361
Anon_Course_809,AI,94,2215,76.54365886,Platform1,186.7716645,4.121317174
Anon_Course_810,Business,94,3133,80.49710239,Platform2,126.617289,4.369368284
Anon_Course_811,Business,94,3546,86.52634313,Platform1,190.2928272,4.863443299
Anon_Course_812,Data Science,94,2343,75.50732471,Platform4,149.858119,4.231356307
Anon_Course_813,Data Science,94,4691,84.4172161,Platform3,161.1359891,4.726940556
Anon_Course_814,Design,94,2472,79.91628413,Platform2,142.0017658,4.119161555
Anon_Course_815,Finance,94,4020,90.60219674,Platform2,163.0091956,4.695539252
Anon_Course_816,Finance,94,2287,89.41669739,Platform4,175.7313412,4.189573815
Anon_Course_817,Finance,94,2081,80.12871866,Platform3,195.0209014,4.104295053
Anon_Course_818,Marketing,94,2432,73.9084832,Platform1,159.7379709,4.128047431
Anon_Course_819,Marketing,94,2221,75.56401715,Platform2,175.9280772,4.120128992
Anon_Course_820,Marketing,94,2193,75.6226138,Platform4,178.8144912,4.088745611
Anon_Course_821,Office Tools,94,3383,85.84450409,Platform3,135.7825273,4.570264683
Anon_Course_822,Office Tools,94,3294,88.15839429,Platform4,151.4409642,4.794943211
Anon_Course_823,Office Tools,94,3408,83.08586929,Platform1,175.565125,4.933793817
Anon_Course_824,Office Tools,94,4410,90.41543872,Platform4,176.3970697,4.73233675
Anon_Course_825,AI,95,2050,85.69597318,Platform4,132.3841353,4.078342077
Anon_Course_826,AI,95,3941,94.44771313,Platform1,159.4489673,4.998959553
Anon_Course_827,AI,95,2936,71.66922711,Platform4,160.6243722,4.167767722
Anon_Course_828,Data Science,95,2141,74.17325907,Platform3,195.6119901,4.236011133
Anon_Course_829,Design,95,2419,81.33168874,Platform3,142.7671648,4.008235622
Anon_Course_830,Design,95,3231,96.54321836,Platform2,177.4359656,4.849851514
Anon_Course_831,Marketing,95,2398,77.68072258,Platform3,151.9978619,4.178912319
Anon_Course_832,Marketing,95,3370,89.43462917,Platform1,172.0686514,4.309734698
Anon_Course_833,Marketing,95,3891,97.95082719,Platform3,173.4959908,4.928531955
Anon_Course_834,Marketing,95,3801,98.71202044,Platform1,190.0879232,4.928553537
Anon_Course_835,Office Tools,95,2883,75.20876585,Platform2,186.2418566,4.221669259
Anon_Course_836,Programming,95,2376,88.07920932,Platform4,144.0812229,4.167944246
Anon_Course_837,Programming,95,3113,94.18842778,Platform3,188.8801312,4.680648886
Anon_Course_838,Technology,95,3578,91.7193369,Platform1,160.1294063,4.760550659
Anon_Course_839,Technology,95,3713,73.70457827,Platform4,164.2618761,4.473160941
Anon_Course_840,Technology,95,2865,81.32689821,Platform2,183.361147,4.129848073
Anon_Course_841,Business,96,3705,75.94020327,Platform3,150.3132401,4.71833392
Anon_Course_842,Business,96,3953,91.29870158,Platform2,165.479391,4.884239325
Anon_Course_843,Business,96,2525,73.92798752,Platform4,179.0585049,4.195317957
Anon_Course_844,Data Science,96,2044,75.34276939,Platform1,140.9246992,4.320344884
Anon_Course_845,Data Science,96,2029,83.09348344,Platform3,151.0224337,4.037754614
Anon_Course_846,Data Science,96,3956,80.97727788,Platform4,154.4669976,4.451506376
Anon_Course_847,Data Science,96,4443,93.65023368,Platform3,158.6913047,4.644586241
Anon_Course_848,Data Science,96,2365,77.98887177,Platform2,168.614037,4.264234252
Anon_Course_849,Data Science,96,2928,70.60622044,Platform2,187.2643314,4.171219595
Anon_Course_850,Finance,96,4661,98.34105349,Platform4,155.6123596,4.846881048
Anon_Course_851,Finance,96,3107,88.01772935,Platform1,162.6751164,4.499025334
Anon_Course_852,Finance,96,3789,86.89010206,Platform2,174.0982575,4.430478523
Anon_Course_853,Finance,96,3740,91.9310639,Platform4,178.0513731,4.841570001
Anon_Course_854,Marketing,96,4285,89.40327799,Platform3,165.0578771,4.597132835
Anon_Course_855,Marketing,96,4907,86.68662338,Platform4,191.5600759,4.58271041
Anon_Course_856,Marketing,96,3517,85.68880205,Platform4,192.0918706,4.438462475
Anon_Course_857,Programming,96,4716,90.87835722,Platform1,129.0048941,4.776364279
Anon_Course_858,Programming,96,3721,73.40447405,Platform1,131.9620499,4.338986291
Anon_Course_859,Programming,96,2502,77.08917942,Platform1,155.4351728,4.218613128
Anon_Course_860,Programming,96,4257,92.20461259,Platform1,184.8552538,4.986748268
Anon_Course_861,Programming,96,3510,73.2310294,Platform2,191.9469423,4.334058468
Anon_Course_862,Programming,96,3453,85.91941621,Platform2,196.605835,4.957546356
Anon_Course_863,Technology,96,3595,87.06399439,Platform2,189.7013892,4.590304079
Anon_Course_864,AI,97,3270,92.42251336,Platform3,141.1925188,4.846139833
Anon_Course_865,AI,97,3525,80.29456575,Platform1,142.0876132,4.448622024
Anon_Course_866,AI,97,3248,79.65099458,Platform3,134.6863006,4.464799005
Anon_Course_867,AI,97,3326,93.89929224,Platform4,168.8718563,4.745279074
Anon_Course_868,AI,97,3090,82.25817747,Platform4,195.1091952,4.413282303
Anon_Course_869,Business,97,3146,79.08163241,Platform2,167.9115392,4.523929655
Anon_Course_870,Business,97,2757,74.24641593,Platform2,170.5788128,4.117867899
Anon_Course_871,Data Science,97,3970,97.88517184,Platform4,147.7435475,4.909781913
Anon_Course_872,Data Science,97,3610,93.84669986,Platform2,198.9224905,4.914510001
Anon_Course_873,Design,97,4738,86.06185523,Platform2,121.2271841,4.563009513
Anon_Course_874,Design,97,3096,79.13710788,Platform4,147.2492891,4.395669501
Anon_Course_875,Design,97,4154,98.66795339,Platform1,197.6944635,4.797491741
Anon_Course_876,Finance,97,2598,75.78984946,Platform4,145.1560568,4.002198079
Anon_Course_877,Finance,97,4715,89.6303677,Platform2,150.6207006,4.578126968
Anon_Course_878,Finance,97,2611,76.95386115,Platform4,193.9566169,4.053187427
Anon_Course_879,Marketing,97,4419,80.24868265,Platform4,135.3675438,4.919670547
Anon_Course_880,Office Tools,97,3839,90.67538253,Platform3,146.6687847,4.777760493
Anon_Course_881,Programming,97,2265,75.91999795,Platform2,141.5460539,4.034341791
Anon_Course_882,Programming,97,4410,90.78682608,Platform4,151.3437108,4.817855731
Anon_Course_883,Programming,97,2816,72.73673681,Platform2,151.7892865,4.113584113
Anon_Course_884,Programming,97,3523,83.73191692,Platform4,189.5224032,4.451342899
Anon_Course_885,AI,98,2623,89.09377734,Platform2,133.2195396,4.14070407
Anon_Course_886,AI,98,2407,75.15284336,Platform1,153.3422749,4.194924361
Anon_Course_887,AI,98,3577,93.67065175,Platform4,159.2114429,4.76228377
Anon_Course_888,AI,98,3078,96.30835121,Platform3,187.6124068,4.66853045
Anon_Course_889,Data Science,98,4177,76.52494503,Platform3,161.895415,4.637440547
Anon_Course_890,Design,98,4908,92.86650475,Platform3,136.7035814,4.654262467
Anon_Course_891,Design,98,3715,88.60128178,Platform1,196.8907335,4.304280006
Anon_Course_892,Finance,98,3946,85.08900119,Platform1,157.0186,4.263596236
Anon_Course_893,Finance,98,3501,86.12910539,Platform4,186.4813232,4.269418267
Anon_Course_894,Marketing,98,2726,78.2330405,Platform3,156.2032407,4.20614912
Anon_Course_895,Marketing,98,3224,95.20418889,Platform1,160.5469979,4.995405763
Anon_Course_896,Marketing,98,2228,75.58018061,Platform2,161.3052044,4.017852405
Anon_Course_897,Marketing,98,4173,88.392251,Platform1,172.1091657,4.615862325
Anon_Course_898,Marketing,98,3474,90.6675395,Platform2,198.4747929,4.833789869
Anon_Course_899,Office Tools,98,3529,81.87713978,Platform2,135.6908088,4.429622293
Anon_Course_900,Office Tools,98,2721,87.26885086,Platform3,168.6741505,4.242336184
Anon_Course_901,Office Tools,98,3361,86.57997758,Platform3,173.8484958,4.717174775
Anon_Course_902,Office Tools,98,2369,82.64159723,Platform3,181.6665975,4.152254421
Anon_Course_903,Office Tools,98,3306,94.24789629,Platform3,194.0370715,4.949625958
Anon_Course_904,Office Tools,98,3115,98.2754492,Platform4,195.3593583,4.950310709
Anon_Course_905,Programming,98,2815,81.70568192,Platform3,183.0178607,4.216610002
Anon_Course_906,Programming,98,2440,77.11357591,Platform2,194.6138881,4.270637349
Anon_Course_907,Technology,98,3977,80.56109612,Platform3,141.3029252,4.675707189
Anon_Course_908,Technology,98,2413,74.74120569,Platform4,161.7769649,4.114735159
Anon_Course_909,Technology,98,3198,83.5288585,Platform1,196.571006,4.542302047
Anon_Course_910,AI,99,3429,98.08693844,Platform3,152.6220971,4.778569291
Anon_Course_911,AI,99,3417,97.0574296,Platform3,153.6598736,4.707567178
Anon_Course_912,AI,99,3929,85.79206837,Platform4,162.1788155,4.583930825
Anon_Course_913,Business,99,3256,88.64699015,Platform3,189.1097837,4.413340551
Anon_Course_914,Business,99,2188,84.55884139,Platform1,193.6638464,4.203659553
Anon_Course_915,Data Science,99,3136,97.70536026,Platform4,135.1738884,4.821183752
Anon_Course_916,Design,99,4526,96.17592186,Platform3,182.1891395,4.791083248
Anon_Course_917,Finance,99,3805,86.78030113,Platform4,144.9933583,4.866743777
Anon_Course_918,Finance,99,4256,98.05164214,Platform2,141.9789077,4.501768328
Anon_Course_919,Finance,99,4014,88.08451935,Platform3,193.219541,4.466102275
Anon_Course_920,Marketing,99,3637,80.95831037,Platform4,120.040865,4.871971017
Anon_Course_921,Marketing,99,3473,96.31440101,Platform4,146.1669289,4.992552958
Anon_Course_922,Marketing,99,3022,89.329971,Platform1,163.3850508,4.622559998
Anon_Course_923,Office Tools,99,4774,83.66446484,Platform4,135.4422085,4.74657218
Anon_Course_924,Office Tools,99,2557,78.26246394,Platform3,181.3535203,4.269618886
Anon_Course_925,Programming,99,4588,80.97724241,Platform2,184.8416738,4.973984309
Anon_Course_926,Technology,99,3814,73.80834547,Platform4,128.3615321,4.314259854
Anon_Course_927,Technology,99,2761,76.86218509,Platform2,135.2541958,4.002997913
Anon_Course_928,Technology,99,2539,71.96813002,Platform4,194.1526753,4.056845205
Anon_Course_929,AI,100,3657,85.66875367,Platform1,133.9899291,4.601585362
Anon_Course_930,Data Science,100,3200,82.3908285,Platform4,148.6232773,4.522392443
Anon_Course_931,Data Science,100,4178,95.40473167,Platform2,148.6706421,4.715260996
Anon_Course_932,Data Science,100,4828,83.78925988,Platform3,162.2225344,4.703023959
Anon_Course_933,Data Science,100,3519,72.72465027,Platform4,167.2071505,4.568634257
Anon_Course_934,Design,100,4539,88.09269687,Platform3,131.4527126,4.75918217
Anon_Course_935,Design,100,3064,91.50112194,Platform3,130.5401346,4.813570263
Anon_Course_936,Design,100,3994,81.42049631,Platform1,140.050308,4.596472437
Anon_Course_937,Marketing,100,2772,70.19466942,Platform4,149.7749035,4.224014808
Anon_Course_938,Office Tools,100,2123,85.31671252,Platform4,142.087435,4.281127963
Anon_Course_939,Office Tools,100,2506,86.33238051,Platform3,185.1590005,4.185380619
Anon_Course_940,Office Tools,100,3558,95.01665279,Platform3,189.4603057,4.822818536
Anon_Course_941,Technology,100,3739,82.13581635,Platform4,161.1006213,4.599528092
