商品编码,商品名称,年份,第一计量单位编码,第一计量单位名称,第二计量单位编码,第二计量单位名称
3093,其他纺织材料制针织或钩编的毛圈绒头织物,2025,4,米,9,千克
3094,棉制针织或钩编的其他起绒织物,2025,4,米,9,千克
3095,化纤制针织或钩编的其他起绒织物,2025,4,米,9,千克
3096,其他纺织材料制针织或钩编的其他起绒织物,2025,4,米,9,千克
3097,针织钩编织物宽≤30cm弹性线≥5%不含橡胶线,2025,4,米,9,千克
3098,针织钩编织物，宽≤30cm，弹性或胶线≥5%,2025,4,米,9,千克
3099,毛针织钩编织物，宽≤30cm，6001或6002除外,2025,4,米,9,千克
3100,棉针织钩编织物，宽≤30cm，6001或6002除外,2025,4,米,9,千克
3101,合纤针织钩编物，宽≤30cm，6001或6002除外,2025,4,米,9,千克
3102,人纤针织钩编物，宽≤30cm，6001或6002除外,2025,4,米,9,千克
3103,其他针织钩编物，宽≤30cm，6001或6002除外,2025,4,米,9,千克
3104,针织或钩编织物，宽＞30cm，弹性线≥5%无胶线,2025,4,米,9,千克
3105,其他针织钩编物，宽＞30cm，弹性或胶线≥5%,2025,4,米,9,千克
3106,棉制未漂白或漂白经编织物,2025,4,米,9,千克
3107,棉制染色经编织物,2025,4,米,9,千克
3108,棉制色织经编织物,2025,4,米,9,千克
3109,棉制印花经编织物,2025,4,米,9,千克
3110,本章子目注释1所列织物,2025,4,米,9,千克
3111,其他合成纤维制未漂白或漂白经编织物,2025,4,米,9,千克
3112,其他合成纤维制染色经编织物,2025,4,米,9,千克
3113,其他合成纤维制色织经编织物,2025,4,米,9,千克
3114,其他合成纤维制印花经编织物,2025,4,米,9,千克
3115,人造纤维制未漂白或漂白经编织物,2025,4,米,9,千克
3116,人造纤维制染色经编织物,2025,4,米,9,千克
3117,人造纤维制色织经编织物,2025,4,米,9,千克
3118,人造纤维制印花经编织物,2025,4,米,9,千克
3119,其他纺织材料制经编织物,2025,4,米,9,千克
3120,羊毛或动物细毛制其他针织或钩编织物,2025,4,米,9,千克
3121,棉制未漂白或漂白其他针织或钩编织物,2025,4,米,9,千克
3122,棉制染色其他针织或钩编织物,2025,4,米,9,千克
3123,棉制色织其他针织或钩编织物,2025,4,米,9,千克
3124,棉制印花其他针织或钩编织物,2025,4,米,9,千克
3125,合成纤维制未漂白或漂白其他针织或钩编织物,2025,4,米,9,千克
3126,合成纤维制染色其他针织或钩编织物,2025,4,米,9,千克
3127,合成纤维制色织其他针织或钩编织物,2025,4,米,9,千克
3128,合成纤维制印花其他针织或钩编织物,2025,4,米,9,千克
3129,人造纤维制未漂白或漂白其他针织或钩编织物,2025,4,米,9,千克
3130,人造纤维制染色其他针织或钩编织物,2025,4,米,9,千克
3131,人造纤维制色织其他针织或钩编织物,2025,4,米,9,千克
3132,人造纤维制印花其他针织或钩编织物,2025,4,米,9,千克
3133,未列名纺织材料制其他针织物或钩编织物,2025,4,米,9,千克
3134,棉针织或钩编男大衣，带帽防寒短上衣，风衣等,2025,1,件,9,千克
3135,化纤针织或钩编男大衣，带帽防寒短上衣，风衣,2025,1,件,9,千克
3136,其他纺材针织钩编男大衣带帽防寒短上衣风衣,2025,1,件,9,千克
3137,毛针织或钩编女大衣，带帽防寒短上衣，风衣等,2025,1,件,9,千克
3138,棉针织或钩编女大衣，带帽防寒短上衣，风衣等,2025,1,件,9,千克
3139,化纤针织或钩编女大衣，带帽防寒短上衣，风衣,2025,1,件,9,千克
3140,其他材料针织或钩编女大衣带帽防寒短上衣风衣,2025,1,件,9,千克
3141,针织或钩编的男式西服套装,2025,1,套,9,千克
3142,棉制针织或钩编的男式便服套装,2025,1,套,9,千克
3143,合成纤维制针织或钩编的男式便服套装,2025,1,套,9,千克
3144,其他纺织材料制针织或钩编的男式便服套装,2025,1,套,9,千克
3145,毛制针织或钩编的男式上衣,2025,1,件,9,千克
3146,棉制针织或钩编的男式上衣,2025,1,件,9,千克
3147,合成纤维制针织或钩编的男式上衣,2025,1,件,9,千克
3148,其他纺织材料制针织或钩编的男式上衣,2025,1,件,9,千克
3149,毛制针织或钩编的男裤,2025,1,条,9,千克
3150,棉制针织或钩编的男裤,2025,1,条,9,千克
3151,合成纤维制针织或钩编的男裤,2025,1,条,9,千克
3152,其他纺织材料制针织或钩编的男裤,2025,1,条,9,千克
3153,合成纤维制针织或钩编的女式西服套装,2025,1,套,9,千克
3154,其他纺织材料制针织或钩编的女式西服套装,2025,1,套,9,千克
3155,棉制针织或钩编的女式便服套装,2025,1,套,9,千克
3156,合成纤维制针织或钩编的女式便服套装,2025,1,套,9,千克
3157,其他纺织材料制针织或钩编的女式便服套装,2025,1,套,9,千克
3158,毛制针织或钩编的女式上衣,2025,1,件,9,千克
3159,棉制针织或钩编的女式上衣,2025,1,件,9,千克
3160,合成纤维制针织或钩编的女式上衣,2025,1,件,9,千克
3161,其他纺织材料制针织或钩编的女式上衣,2025,1,件,9,千克
3162,毛制针织或钩编的女式连衣裙,2025,1,件,9,千克
3163,棉制针织或钩编的女式连衣裙,2025,1,件,9,千克
3164,合成纤维制针织或钩编的女式连衣裙,2025,1,件,9,千克
3165,人造纤维制针织或钩编的女式连衣裙,2025,1,件,9,千克
3166,其他纺织材料制针织或钩编的女式连衣裙,2025,1,件,9,千克
3167,毛制针织或钩编的女式裙子及裙裤,2025,1,件,9,千克
3168,棉制针织或钩编的女式裙子及裙裤,2025,1,件,9,千克
3169,合成纤维制针织或钩编的女式裙子及裙裤,2025,1,件,9,千克
3170,其他纺织材料制针织或钩编女式裙子及裙裤,2025,1,件,9,千克
3171,毛制针织或钩编的女裤,2025,1,条,9,千克
3172,棉制针织或钩编的女裤,2025,1,条,9,千克
3173,合成纤维制针织或钩编的女裤,2025,1,条,9,千克
3174,其他纺织材料制针织或钩编的女裤,2025,1,条,9,千克
3175,棉制针织或钩编的男衬衫,2025,1,件,9,千克
3176,化纤制针织或钩编的男衬衫,2025,1,件,9,千克
3177,其他纺织材料制针织或钩编的男衬衫,2025,1,件,9,千克
3178,棉制针织或钩编的女衬衫,2025,1,件,9,千克
3179,化纤制针织或钩编的女衬衫,2025,1,件,9,千克
3180,其他纺织材料制针织或钩编的女衬衫,2025,1,件,9,千克
3181,棉制针织或钩编的男内裤,2025,1,件,9,千克
3182,化纤制针织或钩编的男内裤,2025,1,件,9,千克
3183,其他纺织材料制针织或钩编的男内裤,2025,1,件,9,千克
3184,棉制针织或钩编的男长睡衣及睡衣裤,2025,1,件,9,千克
3185,化纤制针织或钩编的男长睡衣及睡衣裤,2025,1,件,9,千克
3186,其他纺织材料制针织或钩编男长睡衣及睡衣裤,2025,1,件,9,千克
3187,棉制针织或钩编的男浴衣、晨衣及类似品,2025,1,件,9,千克
3188,其他材料制针织或钩编男浴衣、晨衣及类似品,2025,1,件,9,千克
3189,化纤制针织或钩编的女衬裙,2025,1,件,9,千克
3190,其他纺织材料制针织或钩编的女衬裙,2025,1,件,9,千克
3191,棉制针织或钩编的女三角裤及短衬裤,2025,1,件,9,千克
3192,化纤制针织或钩编的女三角裤及短衬裤,2025,1,件,9,千克
3193,其他纺织材料制针织或钩编女三角裤及短衬裤,2025,1,件,9,千克
3194,棉制针织或钩编的女睡衣及睡衣裤,2025,1,件,9,千克
3195,化纤制针织或钩编的女睡衣及睡衣裤,2025,1,件,9,千克
3196,其他纺织材料制针织或钩编的女睡衣及睡衣裤,2025,1,件,9,千克
3197,棉制针织或钩编的女浴衣、晨衣及类似品,2025,1,件,9,千克
3198,化纤制针织或钩编女浴衣、晨衣及类似品,2025,1,件,9,千克
3199,其他纺材制针织或钩编女浴衣、晨衣及类似品,2025,1,件,9,千克
3200,棉制针织或钩编的Ｔ恤衫、汗衫、背心,2025,1,件,9,千克
3201,其他纺材制针织或钩编Ｔ恤衫、汗衫、背心,2025,1,件,9,千克
3202,羊毛制针织钩编套头衫开襟衫外穿背心及类似品,2025,1,件,9,千克
3203,喀什米尔山羊细毛制针织钩编套头衫、开襟衫等,2025,1,件,9,千克
3204,其他细毛制针织钩编套头衫、开襟衫、外穿背心等,2025,1,件,9,千克
3205,棉制针织钩编的套头衫、开襟衫、外穿背心等,2025,1,件,9,千克
3206,化纤制针织钩编套头衫、开襟衫、外穿背心等,2025,1,件,9,千克
3207,丝及绢丝针织钩编套头衫、开襟衫、外穿背心等,2025,1,件,9,千克
3208,棉制针织或钩编的婴儿服装及衣着附件,2025,9,千克,?,?
3209,合成纤维制针织或钩编婴儿服装及衣着附件,2025,9,千克,?,?
3210,其他材料制针织或钩编婴儿服装及衣着附件,2025,9,千克,?,?
3211,棉制针织或钩编的运动服,2025,1,套,9,千克
3212,合成纤维制针织或钩编的运动服,2025,1,套,9,千克
3213,其他纺织材料制针织或钩编的运动服,2025,1,套,9,千克
3214,针织或钩编的滑雪服,2025,1,套,9,千克
3215,合成纤维制针织或钩编的男式游泳服,2025,1,件,9,千克
3216,其他纺织材料制针织或钩编的男式游泳服,2025,1,件,9,千克
3217,合成纤维制针织或钩编的女式游泳服,2025,1,件,9,千克
3218,其他纺织材料制针织或钩编的女式游泳服,2025,1,件,9,千克
3219,5903、5906或5907的针织物或钩编织物制服装,2025,1,件,9,千克
3220,棉制针织或钩编的其他服装,2025,1,件,9,千克
3221,化纤制针织或钩编的其他服装,2025,1,件,9,千克
3222,其他纺织材料制针织或钩编的其他服装,2025,1,件,9,千克
3223,渐紧压袜类,2025,2,双,9,千克
3224,合纤针或钩织连裤及紧身裤袜，单丝细＜67分特,2025,2,双,9,千克
3225,合纤针或钩织连裤及紧身裤袜，单丝细≥67分特,2025,2,双,9,千克
3226,其他纺织材料制针织或钩编连裤袜及紧身裤袜,2025,2,双,9,千克
3227,其他女式长统袜及中统袜，单丝细度＜67分特,2025,2,双,9,千克
3228,毛制其他袜,2025,2,双,9,千克
3229,棉制其他袜,2025,2,双,9,千克
3230,合成纤维制其他袜,2025,2,双,9,千克
3231,其他纺织材料制其他袜,2025,2,双,9,千克
3232,用塑料或橡胶浸渍、涂布、包覆或层压的针织或钩编的分指手套、连指手套及露指手套,2025,2,双,9,千克
3233,其他羊毛或动物细毛制针织或钩编的手套,2025,2,双,9,千克
3234,其他棉制针织或钩编的手套,2025,2,双,9,千克
3235,其他合成纤维制针织或钩编的手套,2025,2,双,9,千克
3236,未列名纺织材料制针织或钩编的手套,2025,2,双,9,千克
3237,针织或钩编披巾、头巾、围巾、披纱、面纱等,2025,1,条,9,千克
3238,针织或钩编的其他衣着附件,2025,9,千克,?,?
3239,针织或钩编的服装或衣着附件的零件,2025,9,千克,?,?
3240,羊毛或动物细毛制男式大衣、短大衣、斗篷、短斗篷、带风帽的防寒短上衣、防风衣、防风短上衣及类似品,2025,1,件,9,千克
3241,棉制男式大衣、短大衣、斗篷、短斗篷、带风帽的防寒短上衣、防风衣、防风短上衣及类似品,2025,1,件,9,千克
3242,化学纤维制男式大衣、短大衣、斗篷、短斗篷、带风帽的防寒短上衣、防风衣、防风短上衣及类似品,2025,1,件,9,千克
3243,其他纺织材料制男式大衣、短大衣、斗篷、短斗篷、带风帽的防寒短上衣、防风衣、防风短上衣及类似品,2025,1,件,9,千克
3244,羊毛或动物细毛制女式大衣、短大衣、斗篷、短斗篷、带风帽的防寒短上衣、防风衣、防风短上衣及类似品,2025,1,件,9,千克
3245,棉制女式大衣、短大衣、斗篷、短斗篷、带风帽的防寒短上衣、防风衣、防风短上衣及类似品,2025,1,件,9,千克
3246,化学纤维制女式大衣、短大衣、斗篷、短斗篷、带风帽的防寒短上衣、防风衣、防风短上衣及类似品,2025,1,件,9,千克
3247,其他纺织材料制女式大衣、短大衣、斗篷、短斗篷、带风帽的防寒短上衣、防风衣、防风短上衣及类似品,2025,1,件,9,千克
3248,毛制男式西服套装,2025,1,套,9,千克
3249,合成纤维制男式西服套装,2025,1,套,9,千克
3250,其他纺织材料制男式西服套装,2025,1,套,9,千克
3251,棉制男式便服套装,2025,1,套,9,千克
3252,合成纤维制男式便服套装,2025,1,套,9,千克
3253,其他纺织材料制男式便服套装,2025,1,套,9,千克
3254,毛制男式上衣,2025,1,件,9,千克
3255,棉制男式上衣,2025,1,件,9,千克
3256,合成纤维制男式上衣,2025,1,件,9,千克
3257,其他纺织材料制男式上衣,2025,1,件,9,千克
3258,毛制男裤,2025,1,条,9,千克
3259,棉制男裤,2025,1,条,9,千克
3260,合成纤维制男裤,2025,1,条,9,千克
3261,其他纺织材料制男裤,2025,1,条,9,千克
3262,毛制女式西服套装,2025,1,套,9,千克
3263,棉制女式西服套装,2025,1,套,9,千克
3264,合成纤维制女式西服套装,2025,1,套,9,千克
3265,其他纺织材料制女式西服套装,2025,1,套,9,千克
3266,毛制女式便服套装,2025,1,套,9,千克
3267,棉制女式便服套装,2025,1,套,9,千克
3268,合成纤维制女式便服套装,2025,1,套,9,千克
3269,其他纺织材料制女式便服套装,2025,1,套,9,千克
3270,毛制女式上衣,2025,1,件,9,千克
3271,棉制女式上衣,2025,1,件,9,千克
3272,合成纤维制女式上衣,2025,1,件,9,千克
3273,其他纺织材料制女式上衣,2025,1,件,9,千克
3274,毛制女式连衣裙,2025,1,件,9,千克
3275,棉制女式连衣裙,2025,1,件,9,千克
3276,合成纤维制女式连衣裙,2025,1,件,9,千克
3277,人造纤维制女式连衣裙,2025,1,件,9,千克
3278,其他纺织材料制女式连衣裙,2025,1,件,9,千克
3279,细毛制女式裙子及裙裤,2025,1,件,9,千克
3280,棉制女式裙子及裙裤,2025,1,件,9,千克
3281,合成纤维制女式裙子及裙裤,2025,1,件,9,千克
3282,其他纺织材料制女式裙子及裙裤,2025,1,件,9,千克
3283,细毛制女裤,2025,1,条,9,千克
3284,棉制女裤,2025,1,条,9,千克
3285,合成纤维制女裤,2025,1,条,9,千克
3286,其他纺织材料制女裤,2025,1,条,9,千克
3287,棉制男衬衫,2025,1,件,9,千克
3288,化纤制男衬衫,2025,1,件,9,千克
3289,其他纺织材料制男衬衫,2025,1,件,9,千克
3290,丝及绢丝制女衬衫,2025,1,件,9,千克
3291,毛制女衬衫,2025,1,件,9,千克
3292,棉制女衬衫,2025,1,件,9,千克
3293,化纤制女衬衫,2025,1,件,9,千克
3294,其他纺织材料制女衬衫,2025,1,件,9,千克
3295,棉制男内裤,2025,1,件,9,千克
3296,其他纺织材料制男内裤,2025,1,件,9,千克
3297,棉制男睡衣及睡衣裤,2025,1,件,9,千克
3298,化纤制男睡衣及睡衣裤,2025,1,件,9,千克
3299,其他纺织材料制男睡衣及睡衣裤,2025,1,件,9,千克
3300,棉制其他男内衣、浴衣、晨衣及类似品,2025,1,件,9,千克
3301,其他纺织材料制其他男内衣、浴衣、晨衣等,2025,1,件,9,千克
3302,化纤制女衬裙,2025,1,件,9,千克
3303,其他纺织材料制女衬裙,2025,1,件,9,千克
3304,棉制女睡衣及睡衣裤,2025,1,件,9,千克
3305,化纤制女睡衣及睡衣裤,2025,1,件,9,千克
3306,其他纺织材料制女睡衣及睡衣裤,2025,1,件,9,千克
3307,棉制其他女内衣、短衬裤、浴衣、晨衣等,2025,1,件,9,千克
3308,化纤制其他女内衣、短衬裤、浴衣、晨衣等,2025,1,件,9,千克
3309,其他材料其他女内衣、短衬裤、浴衣、晨衣等,2025,1,件,9,千克
3310,棉制婴儿服装及衣着附件,2025,9,千克,?,?
3311,合成纤维制婴儿服装及衣着附件,2025,9,千克,?,?
3312,其他纺织材料制婴儿服装及衣着附件,2025,9,千克,?,?
3313,毡呢或无纺织物制服装,2025,1,件,9,千克
3314,用品目59.03、59.06或59.07的织物制品目62.01所列类型的服装,2025,1,件,9,千克
3315,用品目59.03、59.06或59.07的织物制品目62.02所列类型的服装,2025,1,件,9,千克
3316,用品目59.03、59.06或59.07的织物制其他男式服装,2025,1,件,9,千克
3317,用品目59.03、59.06或59.07的织物制其他女式服装,2025,1,件,9,千克
3318,男式游泳服,2025,1,件,9,千克
3319,女式游泳服,2025,1,件,9,千克
3320,滑雪套服,2025,1,套,9,千克
3321,棉制其他男式服装,2025,?,?,9,千克
3322,化纤制其他男式服装,2025,?,?,9,千克
3323,其他纺织材料制其他男式服装,2025,1,件,9,千克
3324,棉制其他女式服装,2025,?,?,9,千克
3325,化纤制其他女式服装,2025,?,?,9,千克
3326,其他纺织材料制其他女式服装,2025,1,件,9,千克
3327,胸罩,2025,1,件,9,千克
3328,腹带,2025,1,件,9,千克
3329,紧身胸衣,2025,1,件,9,千克
3330,吊裤带、吊袜带、束袜带和类似品,2025,1,件,9,千克
3331,棉制手帕,2025,1,条,9,千克
3332,其他纺织材料制手帕,2025,1,条,9,千克
3333,丝及绢丝制披巾、头巾、围巾、披纱、面纱等,2025,1,条,9,千克
3334,毛披巾，头巾，围巾，披纱，面纱等,2025,1,条,9,千克
3335,合成纤维制披巾、围巾、披纱、面纱及类似品,2025,1,条,9,千克
3336,人造纤维披巾、头巾、围巾、披纱、面纱等,2025,1,条,9,千克
3337,其他纺织材料制披巾，头巾，围巾，披纱，面纱等,2025,1,条,9,千克
3338,丝及绢丝制领带及领结,2025,1,条,9,千克
3339,化纤制领带及领结,2025,1,条,9,千克
3340,其他纺织材料制领带及领结,2025,1,条,9,千克
3341,分指手套、连指手套及露指手套,2025,2,双,9,千克
3342,其他制成的衣着附件,2025,9,千克,?,?
3343,服装或衣着附件的零件,2025,9,千克,?,?
3344,电暖毯,2025,1,条,9,千克
3345,羊毛或动物细毛制毯子及旅行毯,2025,1,条,9,千克
3346,棉制毯子及旅行毯,2025,1,条,9,千克
3347,合成纤维制毯子及旅行毯,2025,1,条,9,千克
3348,其他纤维制毯子及旅行毯,2025,1,条,9,千克
3349,针织或钩编的床上用织物制品,2025,1,条,9,千克
3350,棉制其他印花床上用织物制品,2025,1,条,9,千克
3351,化纤制其他印花床上用织物制品,2025,1,条,9,千克
3352,其他纺织材料制印花床上用织物制品,2025,1,条,9,千克
3353,棉制其他非针织或钩编的床上用织物制品,2025,1,条,9,千克
3354,化纤制其他非针织或钩编床上用织物制品,2025,1,条,9,千克
3355,其他纺织材料制非针织或钩编床上用织物制品,2025,1,条,9,千克
3356,针织或钩编的餐桌用织物制品,2025,1,件,9,千克
3357,棉制非针织或钩编的餐桌用织物制品,2025,1,件,9,千克
3358,化纤制非针织或钩编餐桌用织物制品,2025,1,件,9,千克
3359,其他纺织材料制非针织或钩编餐桌用织物制品,2025,1,件,9,千克
3360,棉制盥洗及厨房毛巾织物等毛圈织物制品,2025,1,条,9,千克
3361,其他棉制盥洗及厨房用织物制品,2025,1,条,9,千克
3362,化纤制盥洗及厨房用织物制品,2025,1,条,9,千克
3363,其他纺织材料制盥洗及厨房用织物制品,2025,1,条,9,千克
3364,合成纤维针织或钩编窗帘、帐幔、帘帷及床帷,2025,9,千克,?,?
3365,其他纺材针织或钩编窗帘、帐幔、帘帷及床帷,2025,9,千克,?,?
3366,棉制非针织或钩编的窗帘、帐幔、帘帷或床帷,2025,9,千克,?,?
3367,合纤非针织或钩编的窗帘、帐幔、帘帷及床帷,2025,9,千克,?,?
3368,其他纺材非针织或钩编窗帘、帐幔、帘及床帷,2025,9,千克,?,?
3369,针织或钩编的床罩,2025,1,件,9,千克
3370,非针织或钩编的床罩,2025,1,件,9,千克
3371,本章子目注释1所列的经编针织物制蚊帐,2025,1,件,9,千克
3372,针织或钩编的其他装饰用织物制品,2025,9,千克,?,?
3373,棉制非针织或钩编的其他装饰用织物制品,2025,9,千克,?,?
3374,合成纤维制非针织或钩编的其他装饰织物制品,2025,9,千克,?,?
3375,其他纺织材料非针织或钩编其他装饰织物制品,2025,9,千克,?,?
3376,黄麻等5303的韧皮纺织纤维制货物包装用袋,2025,1,条,9,千克
3377,棉制货物包装用袋,2025,1,条,9,千克
3378,化学纤维材料制散装货物周转软袋,2025,1,条,9,千克
3379,其他聚乙烯、聚丙烯扁条等材料制货物包装袋,2025,1,条,9,千克
3380,其他化学纤维材料制货物包装用袋,2025,1,条,9,千克
3381,其他纺织材料制货物包装用袋,2025,1,条,9,千克
3382,合成纤维制油苫布、天蓬及遮阳蓬,2025,1,件,9,千克
3383,其他纺织材料制油苫布、天蓬及遮阳蓬,2025,1,件,9,千克
3384,合成纤维制帐蓬（包括临时顶篷及类似品）,2025,1,件,9,千克
3385,其他纺织材料制帐蓬,2025,1,件,9,千克
3386,风帆,2025,1,件,9,千克
3387,充气褥垫,2025,1,件,9,千克
3388,其他野营用品,2025,1,件,9,千克
3389,擦地布、擦碗布、抹布及类似擦拭用布,2025,9,千克,?,?
3390,救生衣及安全带,2025,9,千克,1,件
3391,6301至6307的未列名制成品，包括服装裁剪样,2025,9,千克,1,个
3392,机织物及纱线构成制小地毯等的零售包装套件,2025,9,千克,?,?
3393,旧衣物,2025,9,千克,?,?
3394,已分拣纺织材料碎织物和废线绳索缆及其制品,2025,9,千克,?,?
3395,未分拣纺织材料碎织物和废线绳索缆及其制品,2025,9,千克,?,?
3396,橡或塑外底及鞋面有金属防护鞋头的防水鞋靴,2025,9,千克,2,双
3397,橡或塑外底及鞋面的防水靴(过踝但未到膝）,2025,9,千克,2,双
3398,其他橡或塑外底及鞋面的防水鞋靴,2025,9,千克,2,双
3399,滑雪靴、越野滑雪靴及滑雪板靴,2025,9,千克,2,双
3400,橡胶或塑料制外底及鞋面的其他运动鞋靴,2025,9,千克,2,双
3401,用栓塞法装配橡胶或塑料制外底及鞋面的鞋靴,2025,9,千克,2,双
3402,其他橡胶或塑料制外底及鞋面的过踝鞋靴,2025,9,千克,2,双
3403,未列名橡胶或塑料制鞋面的鞋靴,2025,9,千克,2,双
3404,橡、塑、革外底，皮革面滑雪鞋靴和板靴,2025,9,千克,2,双
3405,橡、塑或革外底，皮革制鞋面的其他运动鞋靴,2025,9,千克,2,双
3406,皮革外底，脚背交叉绕大脚趾皮革带鞋面的鞋,2025,9,千克,2,双
3407,其他橡，塑，革外底的皮革鞋面有金属护头鞋靴,2025,9,千克,2,双
3408,皮革制外底及鞋面的过踝鞋靴,2025,9,千克,2,双
3409,其他皮革制外底及鞋面的鞋靴,2025,9,千克,2,双
3410,橡、塑或革外底，皮革鞋面的过踝鞋靴,2025,9,千克,2,双
3411,其他橡胶、塑料或再生皮革制外底，皮革制鞋面的鞋靴,2025,9,千克,2,双
3412,橡或塑外底，纺织材料鞋面运动鞋靴等,2025,9,千克,2,双
3413,其他橡胶或塑料外底，纺织材料鞋面的鞋靴,2025,9,千克,2,双
3414,皮革或再生皮革外底，纺织材料鞋面的鞋靴,2025,9,千克,2,双
3415,其他皮革或再生皮革制鞋面的鞋靴,2025,9,千克,2,双
3416,其他纺织材料制鞋面的鞋靴,2025,9,千克,2,双
3417,未列名鞋靴,2025,9,千克,2,双
3418,鞋面及其零件，但硬衬除外,2025,9,千克,1,个
3419,橡胶或塑料制的鞋外底及鞋跟,2025,9,千克,1,个
3420,鞋靴零件；活动鞋内底、跟垫等及其零件,2025,9,千克,1,个
3421,毡呢帽坯、帽身、帽兜和圆帽片及制帽毡呢筒,2025,9,千克,?,?
3422,编结的帽坯或用任何材料条带拼制而成的帽胚,2025,9,千克,?,?
3423,编结帽或用任何材料的条带拼制而成的帽类,2025,1,个,9,千克
3424,针织或钩编的帽类，用成匹的花边、毡呢或其他纺织物（条带除外）制成的帽带，不论有无衬里或装饰物；任何材料制的发网，不论有无衬里或装饰物,2025,1,个,9,千克
3425,安全帽,2025,1,个,9,千克
3426,橡胶或塑料制帽类,2025,1,个,9,千克
3427,其他材料制帽类,2025,1,个,9,千克
3428,帽（圈、衬、套、帮、骨架、舌及颏带）,2025,9,千克,?,?
3429,庭园用伞及类似伞,2025,9,千克,1,把
3430,折叠伞,2025,9,千克,1,把
3431,其他雨伞及阳伞,2025,9,千克,1,把
3432,手杖、带座手杖、鞭子、马鞭及类似品,2025,9,千克,1,把
3433,伞骨、包括装在伞柄上的伞骨,2025,9,千克,?,?
3434,伞、手杖、鞭子及类似品的其他零件及装饰品,2025,9,千克,?,?
3435,带羽毛或羽绒的鸟皮等，羽毛、羽绒及其制品,2025,9,千克,?,?
3436,塑料制人造花、叶、果实及其零件和制品,2025,9,千克,?,?
3437,其他材料制人造花、叶、果实及其零件和制品,2025,9,千克,?,?
3438,经加工的人发；作假发及类似品用的羊毛等,2025,9,千克,?,?
3439,合成纺织材料制整头假发,2025,9,千克,?,?
3440,合成纺织材料制假发，胡须，眉毛及睫毛等,2025,9,千克,?,?
3441,人发制假发，胡须，眉毛，睫毛及其他人发制品,2025,9,千克,?,?
3442,其他材料制假、假胡须、假眉毛、假睫毛等,2025,9,千克,?,?
3443,天然石料制的长方砌石、路缘石、扁平石,2025,9,千克,?,?
3444,砖、瓦、方块及类似品，不论是否为矩形（包括正方形），其最大面以可置入边长小于7厘米的方格为限；人工染色的石粒、石片及石粉,2025,9,千克,?,?
3445,大理石、石灰华及蜡石碑石或建筑石及其制品,2025,9,千克,?,?
3446,花岗岩碑石或建筑用石及其制品,2025,9,千克,?,?
3447,其他碑石或建筑用石及其制品,2025,9,千克,?,?
3448,其他已加工大理石、石灰华及蜡石制品,2025,9,千克,?,?
3449,其他已加工石灰石制品,2025,9,千克,?,?
3450,其他已加工花岗岩制品,2025,9,千克,?,?
3451,其他已加工石制品,2025,9,千克,?,?
3452,已加工的板岩及板岩或粘聚板岩的制品,2025,9,千克,?,?
3453,碾磨或磨浆用石磨、石碾及其零件,2025,9,千克,?,?
3454,合成或天然金刚石制磨、碾、砂轮等及类似品,2025,9,千克,?,?
3455,其他粘聚磨料或陶瓷磨、碾、砂轮等及其零件,2025,9,千克,?,?
3456,天然石料制石磨、石碾、砂轮等及其零件,2025,9,千克,?,?
3457,手用磨石及抛光石,2025,9,千克,?,?
3458,砂布,2025,9,千克,?,?
3459,砂纸,2025,9,千克,?,?
3460,以其他材料为底的天然或人造研磨料,2025,9,千克,?,?
3461,矿质棉（包括相互混合物），成片、块或卷状,2025,9,千克,?,?
3462,膨胀矿物材料（包括其相互间混合物）,2025,9,千克,?,?
3463,其他隔热、隔、吸音矿物材料的混合物及制品,2025,9,千克,?,?
3464,成卷的沥青或类似原料的制品,2025,9,千克,?,?
3465,其他沥青或类似原料的制品,2025,9,千克,?,?
3466,镶板、瓦、砖等，用水泥等粘合植物纤维制成,2025,9,千克,?,?
3467,仅用纸、纸板贴面或加强未经装饰的石膏制品,2025,9,千克,?,?
3468,其他未装饰的石膏及以石膏为基本成分的制品,2025,9,千克,?,?
3469,其他石膏制品及以石膏为主的混合材料制品,2025,9,千克,?,?
3470,水泥、混凝土或人造石制建筑用砖及石砌块,2025,9,千克,?,?
3471,水泥、混凝土或人造石制瓦、扁平石及类似品,2025,9,千克,?,?
3472,建筑和土木工程用的预制结构件,2025,9,千克,?,?
3473,其他水泥、混凝土或人造石制品,2025,9,千克,?,?
3474,含石棉制品,2025,9,千克,?,?
3475,不含石棉的纤维素水泥或类似材料制瓦楞板,2025,9,千克,?,?
3476,纤维素水泥或类似材料制其他片、板、砖、瓦及类似制品，不含石棉的,2025,9,千克,?,?
3477,纤维素水泥或类似材料制其他制品，不含石棉的,2025,9,千克,?,?
3478,已加工青石棉纤维及青石棉为主混合物及制品,2025,9,千克,?,?
3479,石棉制服装、衣着附件、帽类及鞋靴,2025,9,千克,?,?
3480,其他石棉纤维、混合物，及其他石棉制品,2025,9,千克,?,?
3481,以石棉为基本成分未装配磨擦材料及其制品,2025,9,千克,?,?
3482,以其他矿物质或纤维素为基本成分的闸衬闸垫,2025,9,千克,?,?
3483,其他矿物质或纤维素为主未装配磨擦材料及制,2025,9,千克,?,?
3484,粘聚或复制云母制板、片、带,2025,9,千克,?,?
3485,其他已加工的云母及其制品,2025,9,千克,?,?
3486,碳纤维,2025,9,千克,?,?
3487,碳纤维织物,2025,9,千克,?,?
3488,其他非电气用的碳纤维制品,2025,9,千克,?,?
