STATION,DATE,LATITUDE,LONGITUDE,ELEVATION,NAME,TEMP,TEMP_ATTRIBUTES,DEWP,DEWP_ATTRIBUTES,SLP,SLP_ATTRIBUTES,STP,STP_ATTRIBUTES,VISIB,VISIB_ATTRIBUTES,WDSP,WDSP_ATTRIBUTES,MXSPD,GUST,MAX,MAX_ATTRIBUTES,MIN,MIN_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,SNDP,FRSHTT
58102099999,2012/10/8,33.7833333,115.7333333,40.3,bx,70.5,8,47.5,8,1019.7,8,15.4,4,12.7,8,4.6,8,5.8,999.9,77.7, ,61.3, ,0,I,999.9,0
58102099999,2012/10/9,33.7833333,115.7333333,40.3,bx,68.1,8,52.4,8,1017.6,8,12.7,4,6.5,8,2.4,8,3.9,999.9,77.9, ,61.2,*,0,I,999.9,0
58102099999,2012/10/10,33.7833333,115.7333333,40.3,bx,65.1,8,33.5,8,1021.3,8,16.6,4,13,8,4.1,8,5.8,999.9,75.4, ,56.1,*,0,I,999.9,0
58102099999,2012/10/11,33.7833333,115.7333333,40.3,bx,68.1,8,39.5,8,1018.8,8,14.4,4,11,8,4.4,8,5.8,999.9,76.6, ,54.3, ,0,I,999.9,0
58102099999,2012/10/12,33.7833333,115.7333333,40.3,bx,69,8,46,8,1016.7,8,12.3,4,9,8,3.4,8,5.8,999.9,76.1, ,61.9, ,0,I,999.9,0
58102099999,2012/10/13,33.7833333,115.7333333,40.3,bx,68.7,8,49.6,8,1016.7,8,12,4,7.8,8,3.2,8,5.8,999.9,77.7, ,60.4,*,0,I,999.9,0
58102099999,2012/10/14,33.7833333,115.7333333,40.3,bx,68.9,8,52,8,1019.2,8,14.5,4,8.6,8,4.6,8,5.8,999.9,77.7, ,59.2, ,0,I,999.9,0
58102099999,2012/10/15,33.7833333,115.7333333,40.3,bx,68.8,8,52.6,8,1018.7,8,14.3,4,10.3,8,5.3,8,9.7,999.9,76.5, ,61.9,*,0.04,G,999.9,10000
58102099999,2012/10/16,33.7833333,115.7333333,40.3,bx,58.7,8,54,8,1021.5,8,16.2,4,8.5,8,3.6,8,5.8,999.9,65.3, ,52,*,0.27,G,999.9,10000
58102099999,2012/10/17,33.7833333,115.7333333,40.3,bx,56.8,8,34.2,8,1023.2,8,18.8,4,12,8,2.7,8,5.8,999.9,67.3, ,50, ,0.02,G,999.9,0
58102099999,2012/10/18,33.7833333,115.7333333,40.3,bx,63.5,8,34.7,8,1019.5,8,15,4,12,8,3.6,8,5.8,999.9,73.6, ,47.7, ,0,G,999.9,0
58102099999,2012/10/19,33.7833333,115.7333333,40.3,bx,63.1,8,44.6,8,1017.7,8,13,4,9.7,8,2.7,8,3.9,999.9,71.6, ,54.1,*,0,G,999.9,10000
58102099999,2012/10/20,33.7833333,115.7333333,40.3,bx,67.2,8,46.9,8,1018,8,13.3,4,7.5,8,2.2,8,3.9,999.9,78.8, ,53.4, ,0,G,999.9,0
58102099999,2012/10/21,33.7833333,115.7333333,40.3,bx,67.1,8,53,8,1018.5,8,13.7,4,7.5,8,3.9,8,11.7,999.9,80.1, ,56.5,*,0.05,G,999.9,10000
58102099999,2012/10/22,33.7833333,115.7333333,40.3,bx,56.8,8,36,8,1022.7,8,18,4,12.6,8,3.2,8,7.8,999.9,68.4, ,46.4,*,0,A,999.9,0
58102099999,2012/10/23,33.7833333,115.7333333,40.3,bx,62.6,8,32.7,8,1019.3,8,14.9,4,12.8,8,3.9,8,7.8,999.9,70.3, ,46, ,0,G,999.9,0
58102099999,2012/10/24,33.7833333,115.7333333,40.3,bx,62.6,8,42,8,1016.4,8,11.5,4,11.3,8,4.1,8,5.8,999.9,72.5, ,54.5,*,0,G,999.9,0
58102099999,2012/10/25,33.7833333,115.7333333,40.3,bx,63.5,8,43.9,8,1018.1,8,13.3,4,11.8,8,2.7,8,3.9,999.9,73.4, ,53.4, ,0,I,999.9,0
58102099999,2012/10/26,33.7833333,115.7333333,40.3,bx,57.7,7,52.1,7,1018,7,13.2,4,3.6,7,2.2,7,3.9,999.9,61, ,52.5,*,0.06,G,999.9,10000
58102099999,2012/10/27,33.7833333,115.7333333,40.3,bx,57.7,8,51,8,1021.5,8,16.6,4,4.1,8,1.7,8,3.9,999.9,70.3, ,50.4, ,0,A,999.9,100000
58102099999,2012/10/28,33.7833333,115.7333333,40.3,bx,63.3,8,48.2,8,1023.2,8,18.7,4,7.7,8,3.2,8,5.8,999.9,71.6, ,50.5, ,0,I,999.9,0
58102099999,2012/10/29,33.7833333,115.7333333,40.3,bx,60.4,8,51.2,8,1022.1,8,17.2,4,6.4,8,2.7,8,5.8,999.9,65.1, ,55.2,*,0,G,999.9,10000
58102099999,2012/10/30,33.7833333,115.7333333,40.3,bx,54.5,8,44.3,8,1023.8,8,19.1,4,9.9,8,3.9,8,5.8,999.9,61.7, ,47.5,*,0,G,999.9,0
58102099999,2012/10/31,33.7833333,115.7333333,40.3,bx,54.2,8,29.6,8,1022.8,8,18,4,10.7,8,4.1,8,5.8,999.9,64.9, ,45, ,0,I,999.9,0
58102099999,2012/11/1,33.7833333,115.7333333,40.3,bx,57.7,8,32.9,8,1021.2,8,16.5,4,12,8,5.6,8,7.8,999.9,68.2, ,47.8, ,0,I,999.9,0
58102099999,2012/11/2,33.7833333,115.7333333,40.3,bx,57.4,8,40.9,8,1019.6,8,14.9,4,10.3,8,4.4,8,7.8,999.9,68.4, ,48.4, ,0,I,999.9,0
58102099999,2012/11/3,33.7833333,115.7333333,40.3,bx,47.7,8,36.2,8,1020.5,8,16,4,11,8,5.8,8,7.8,999.9,54, ,43.3,*,0.26,G,999.9,10000
58102099999,2012/11/4,33.7833333,115.7333333,40.3,bx,44.7,8,15.2,8,1018.8,8,13.6,4,14,8,6.1,8,11.7,999.9,53.1, ,36,*,0,I,999.9,0
58102099999,2012/11/5,33.7833333,115.7333333,40.3,bx,43.4,8,26,8,1024.2,8,19.2,4,13.2,8,1.9,8,5.8,999.9,55.2, ,34.9,*,0,I,999.9,0
58102099999,2012/11/6,33.7833333,115.7333333,40.3,bx,48.9,8,29.8,8,1023.3,8,18.6,4,11.8,8,2.2,8,3.9,999.9,61.5, ,33.8, ,0,I,999.9,0
58102099999,2012/11/7,33.7833333,115.7333333,40.3,bx,54.4,8,35.2,8,1019.6,8,15,4,10.6,8,2.2,8,3.9,999.9,64.2, ,39.7, ,0,I,999.9,0
58102099999,2012/11/8,33.7833333,115.7333333,40.3,bx,50.7,8,40.6,8,1019.4,8,14.4,4,4.7,8,2.2,8,3.9,999.9,56.5, ,47.8, ,0,G,999.9,0
58102099999,2012/11/9,33.7833333,115.7333333,40.3,bx,53.1,8,44.6,8,1020.2,8,15.5,4,6.3,8,3.4,8,3.9,999.9,60.1, ,46.8, ,0.67,G,999.9,10000
58102099999,2012/11/10,33.7833333,115.7333333,40.3,bx,47,8,38.1,8,1022.4,8,17.3,4,9,8,5.1,8,7.8,999.9,52, ,39.4,*,0.07,G,999.9,10000
58102099999,2012/11/11,33.7833333,115.7333333,40.3,bx,45,8,18.7,8,1023.6,8,18.7,4,12,8,4.9,8,11.7,999.9,55.6, ,35.6,*,0.04,G,999.9,0
58102099999,2012/11/12,33.7833333,115.7333333,40.3,bx,48.6,8,31.1,8,1020.1,8,15.4,4,11.5,8,2.7,8,3.9,999.9,58.8, ,34.3, ,0,G,999.9,0
58102099999,2012/11/13,33.7833333,115.7333333,40.3,bx,47.8,8,22,8,1020.7,8,15.7,4,12.3,8,3.6,8,5.8,999.9,58.1, ,39.4, ,0,I,999.9,0
58102099999,2012/11/14,33.7833333,115.7333333,40.3,bx,47.3,8,18.3,8,1026.1,8,20.8,4,13.4,8,3.4,8,5.8,999.9,54.9, ,39.9, ,0,I,999.9,0
58102099999,2012/11/15,33.7833333,115.7333333,40.3,bx,48.2,8,26.7,8,1027.5,8,22.7,4,12.4,8,3.6,8,5.8,999.9,54, ,40.1, ,0.01,G,999.9,10000
58102099999,2012/11/16,33.7833333,115.7333333,40.3,bx,46,8,33.4,8,1023.9,8,19.3,4,9.6,8,3.2,8,7.8,999.9,56.1, ,36.5,*,0.01,A,999.9,0
58102099999,2012/11/17,33.7833333,115.7333333,40.3,bx,51.4,8,32.7,8,1020.8,8,16.1,4,12.3,8,4.4,8,5.8,999.9,61.9, ,35.4, ,0,I,999.9,0
58102099999,2012/11/18,33.7833333,115.7333333,40.3,bx,50.5,8,40.4,8,1020.5,8,15.3,4,9.8,8,2.9,8,3.9,999.9,61.9, ,43.2, ,0,I,999.9,0
58102099999,2012/11/19,33.7833333,115.7333333,40.3,bx,49.9,8,31.8,8,1024.5,8,19.6,4,8.4,8,3.9,8,5.8,999.9,58.5, ,43.5,*,0,I,999.9,0
58102099999,2012/11/20,33.7833333,115.7333333,40.3,bx,48,8,34.9,8,1021.7,8,17.1,4,9.6,8,3.6,8,5.8,999.9,52.2, ,43.2, ,0,G,999.9,10000
58102099999,2012/11/21,33.7833333,115.7333333,40.3,bx,48.9,8,43.4,8,1019.1,8,14.6,4,7.5,8,2.7,8,3.9,999.9,51.3, ,45.1, ,0,G,999.9,10000
58102099999,2012/11/22,33.7833333,115.7333333,40.3,bx,47.9,8,43.1,8,1023.1,8,17.4,4,6.2,8,4.4,8,5.8,999.9,51.3, ,41.2,*,0.05,G,999.9,10000
58102099999,2012/11/23,33.7833333,115.7333333,40.3,bx,40.2,8,27,8,1027.9,8,23.1,4,9.9,8,3.6,8,5.8,999.9,47.7, ,35.8,*,0,I,999.9,0
58102099999,2012/11/24,33.7833333,115.7333333,40.3,bx,45.5,8,28.3,8,1022.5,8,18.1,4,9.3,8,5.3,8,7.8,999.9,52.5, ,34.5, ,0,I,999.9,0
58102099999,2012/11/25,33.7833333,115.7333333,40.3,bx,38.9,8,34.5,8,1023.5,8,17.9,4,7.1,8,2.7,8,5.8,999.9,43.2, ,34.5,*,0.07,G,999.9,10000
58102099999,2012/11/26,33.7833333,115.7333333,40.3,bx,40.8,8,23.1,8,1025.4,8,20.8,4,8.8,8,2.9,8,3.9,999.9,50.5, ,33.6, ,0,I,999.9,100000
58102099999,2012/11/27,33.7833333,115.7333333,40.3,bx,48.8,8,29.1,8,1018.2,8,13.5,4,11.5,8,4.9,8,5.8,999.9,57.4, ,35.8, ,0,I,999.9,0
58102099999,2012/11/28,33.7833333,115.7333333,40.3,bx,44.3,8,12.6,8,1023.3,8,17.9,4,12,8,5.1,8,7.8,999.9,50.7, ,39.9,*,0,I,999.9,0
58102099999,2012/11/29,33.7833333,115.7333333,40.3,bx,43.5,8,28,8,1024.1,8,19.1,4,11.1,8,3.4,8,5.8,999.9,47.3, ,39.6, ,0.03,G,999.9,10000
58102099999,2012/11/30,33.7833333,115.7333333,40.3,bx,42.7,8,30.8,8,1027.8,8,22.6,4,10.6,8,3.4,8,5.8,999.9,52.5, ,34.7,*,0,A,999.9,0
58102099999,2012/12/1,33.7833333,115.7333333,40.3,bx,36.6,8,27.8,8,1028.9,8,24.2,4,9.6,8,2.9,8,5.8,999.9,40.8, ,32.9, ,0.02,G,999.9,10000
58102099999,2012/12/2,33.7833333,115.7333333,40.3,bx,39.3,8,34.4,8,1023.2,8,18.2,4,6.4,8,2.9,8,5.8,999.9,41.5, ,34, ,0,I,999.9,0
58102099999,2012/12/3,33.7833333,115.7333333,40.3,bx,39.6,8,15.5,8,1025.6,8,20.6,4,11.5,8,2.9,8,3.9,999.9,50, ,32.2,*,0,I,999.9,0
58102099999,2012/12/4,33.7833333,115.7333333,40.3,bx,42.5,8,22,8,1022.3,8,17.5,4,9.3,8,4.4,8,5.8,999.9,50.2, ,31.3, ,0,I,999.9,0
58102099999,2012/12/5,33.7833333,115.7333333,40.3,bx,38.3,8,10.7,8,1026.2,8,21.3,4,10.7,8,4.6,8,7.8,999.9,46.9, ,32.4,*,0,I,999.9,0
58102099999,2012/12/6,33.7833333,115.7333333,40.3,bx,41,8,23,8,1020.8,8,15.8,4,11.1,8,4.1,8,5.8,999.9,50.4, ,30.6, ,0,I,999.9,0
58102099999,2012/12/7,33.7833333,115.7333333,40.3,bx,38.8,8,15.5,8,1025.2,8,19.9,4,11.7,8,3.6,8,7.8,999.9,49.5, ,29.5, ,0,I,999.9,0
58102099999,2012/12/8,33.7833333,115.7333333,40.3,bx,34.2,8,7.4,8,1028.3,8,23.2,4,12,8,3.2,8,3.9,999.9,42.4, ,27,*,0,I,999.9,0
58102099999,2012/12/9,33.7833333,115.7333333,40.3,bx,33.3,8,-0.5,8,1028.4,8,23.5,4,12,8,3.6,8,5.8,999.9,41.7, ,26.4, ,0,I,999.9,0
58102099999,2012/12/10,33.7833333,115.7333333,40.3,bx,34.1,8,3.5,8,1028,8,22.7,4,11.1,8,2.4,8,5.8,999.9,43.9, ,26.2,*,0,I,999.9,0
58102099999,2012/12/11,33.7833333,115.7333333,40.3,bx,33.8,8,13.2,8,1031.5,8,26.3,4,8.2,8,2.7,8,5.8,999.9,42.6, ,24.4, ,0,I,999.9,0
58102099999,2012/12/12,33.7833333,115.7333333,40.3,bx,38.1,8,25.7,8,1027.1,8,22.5,4,9.3,8,4.9,8,7.8,999.9,46.2, ,27.7, ,0,I,999.9,0
58102099999,2012/12/13,33.7833333,115.7333333,40.3,bx,35.2,8,32.2,8,1020.5,8,15.5,4,4.4,8,5.3,8,7.8,999.9,37.6, ,31.1,*,0.53,G,999.9,10000
58102099999,2012/12/14,33.7833333,115.7333333,40.3,bx,33.6,8,30.1,8,1022.8,8,17.7,4,3.6,8,4.6,8,5.8,999.9,35.4, ,30.7, ,0,G,999.9,10000
58102099999,2012/12/15,33.7833333,115.7333333,40.3,bx,37,8,34.5,8,1024.9,8,19.6,4,1.5,8,2.9,8,3.9,999.9,37.9, ,33.6, ,0.01,G,999.9,10000
58102099999,2012/12/16,33.7833333,115.7333333,40.3,bx,39.2,8,37.3,8,1026.9,8,21.6,4,1.6,8,2.7,8,3.9,999.9,40.6, ,36.9, ,0.12,G,999.9,10000
58102099999,2012/12/17,33.7833333,115.7333333,40.3,bx,35.1,8,28.2,8,1034,8,28.4,4,5.7,8,5.6,8,7.8,999.9,38.7, ,29.3,*,0.01,G,999.9,0
58102099999,2012/12/18,33.7833333,115.7333333,40.3,bx,30.6,8,13.9,8,1035.1,8,30.8,4,13.2,8,2.7,8,5.8,999.9,38.3, ,26.4,*,0,G,999.9,0
58102099999,2012/12/19,33.7833333,115.7333333,40.3,bx,31.7,8,18.7,8,1029,8,24.2,4,13.2,8,4.1,8,5.8,999.9,37.8, ,26.2, ,0,I,999.9,0
58102099999,2012/12/20,33.7833333,115.7333333,40.3,bx,31.8,8,27.1,8,1026.3,8,21.3,4,6.4,8,1.9,8,5.8,999.9,34.9, ,29.1,*,0.37,G,999.9,1000
58102099999,2012/12/21,33.7833333,115.7333333,40.3,bx,29.5,8,25.5,8,1030,8,24.5,4,6.3,8,4.6,8,5.8,999.9,32.4, ,26.4,*,0,G,999.9,0
58102099999,2012/12/22,33.7833333,115.7333333,40.3,bx,29.7,8,21.4,8,1037.5,8,32.1,4,6.7,8,4.1,8,9.7,999.9,34.5, ,24.6,*,0,I,999.9,0
58102099999,2012/12/23,33.7833333,115.7333333,40.3,bx,23.6,8,3.3,8,1035.9,8,31.6,4,14.6,8,4.1,8,5.8,999.9,29.5, ,21.2,*,0,I,999.9,0
58102099999,2012/12/24,33.7833333,115.7333333,40.3,bx,29.4,8,19.4,8,1028.4,8,22.9,4,10.9,8,3.4,8,5.8,999.9,38.7, ,21.2, ,0,I,999.9,0
58102099999,2012/12/25,33.7833333,115.7333333,40.3,bx,28.4,8,15.5,8,1036.5,8,31.2,4,9.1,8,3.2,8,5.8,999.9,35.2, ,22.8, ,0,I,999.9,0
58102099999,2012/12/26,33.7833333,115.7333333,40.3,bx,29.5,8,23.3,8,1033.6,8,28.9,4,8.4,8,2.7,8,5.8,999.9,32.9, ,25, ,0.06,G,999.9,1000
58102099999,2012/12/27,33.7833333,115.7333333,40.3,bx,31.9,8,29.7,8,1026.8,8,22,4,3.3,8,1.7,8,1.9,999.9,32.9, ,28.4, ,0.05,G,999.9,101000
58102099999,2012/12/28,33.7833333,115.7333333,40.3,bx,33.7,8,30.7,8,1027.1,8,21.7,4,3.7,8,2.4,8,3.9,999.9,36.3, ,31.8, ,0.11,G,999.9,101000
58102099999,2012/12/29,33.7833333,115.7333333,40.3,bx,27.8,8,17.6,8,1034.6,8,29.3,4,9.7,8,4.6,8,9.7,999.9,33.4, ,20.1,*,0.07,G,999.9,1000
58102099999,2012/12/30,33.7833333,115.7333333,40.3,bx,28.6,8,9.8,8,1029.1,8,24.6,4,14,8,3.9,8,5.8,999.9,35.6, ,18.5, ,0,G,999.9,0
58102099999,2012/12/31,33.7833333,115.7333333,40.3,bx,34.7,7,22.1,7,1022,7,17,4,13.2,7,3.1,7,3.9,999.9,43.3, ,25, ,0,I,999.9,0
