DATE,LATITUDE,LONGITUDE,ELEVATION,NAME,TEMP,TEMP_ATTRIBUTES,DEWP,DEWP_ATTRIBUTES,SLP,SLP_ATTRIBUTES,STP,STP_ATTRIBUTES,VISIB,VISIB_ATTRIBUTES,WDSP,WDSP_ATTRIBUTES,MXSPD,GUST,MAX,MAX_ATTRIBUTES,MIN,MIN_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,SNDP,FRSHTT
2011/10/23,33.7833333,115.7333333,40.3,bx,57.6,8,54.9,8,1018.6,8,13.3,4,5.2,8,3.9,8,11.7,999.9,61.2, ,51.6,*,0.61,G,999.9,10000
2011/10/24,33.7833333,115.7333333,40.3,bx,49.6,8,39,8,1028.9,8,23.6,4,11.3,8,4.6,8,7.8,999.9,56.7, ,43.2,*,0,G,999.9,0
2011/10/25,33.7833333,115.7333333,40.3,bx,51.1,8,36.8,8,1029.6,8,25.1,4,12.4,8,3.6,8,7.8,999.9,59.5, ,42.6, ,0,I,999.9,0
2011/10/26,33.7833333,115.7333333,40.3,bx,54.4,8,41.8,8,1025.9,8,21.1,4,10.7,8,2.9,8,7.8,999.9,61.9, ,45.9, ,0,I,999.9,0
2011/10/27,33.7833333,115.7333333,40.3,bx,55.3,8,45.4,8,1026.1,8,21.2,4,7.5,8,1,8,1.9,999.9,63, ,49.8,*,0,I,999.9,0
2011/10/28,33.7833333,115.7333333,40.3,bx,55.2,8,48,8,1025.2,8,20.5,4,6.8,8,1.5,8,1.9,999.9,57.7, ,49.3, ,0,G,999.9,10000
2011/10/29,33.7833333,115.7333333,40.3,bx,55.8,8,52,8,1023.2,8,18.4,4,5.3,8,1.9,8,3.9,999.9,56.8, ,53.1, ,0,G,999.9,10000
2011/10/30,33.7833333,115.7333333,40.3,bx,58.2,8,52.9,8,1023.5,8,18.7,4,7.8,8,3.2,8,5.8,999.9,61.9, ,55,*,0,G,999.9,0
2011/10/31,33.7833333,115.7333333,40.3,bx,59.9,8,44.9,8,1023.3,8,18.8,4,10.3,8,4.9,8,7.8,999.9,70.5, ,52,*,0,I,999.9,0
2011/11/1,33.7833333,115.7333333,40.3,bx,59.8,8,50,8,1023.6,8,18.9,4,7.8,8,2.2,8,3.9,999.9,68.2, ,51.3, ,0,I,999.9,0
2011/11/2,33.7833333,115.7333333,40.3,bx,62.8,8,54.7,8,1024,8,19.3,4,7.3,8,2.7,8,3.9,999.9,69.4, ,54.5, ,0,I,999.9,0
2011/11/3,33.7833333,115.7333333,40.3,bx,58.6,8,55.1,8,1022.7,8,18.2,4,6.4,8,3.4,8,5.8,999.9,61.7, ,57.2,*,0.13,G,999.9,10000
2011/11/4,33.7833333,115.7333333,40.3,bx,59,8,56.5,8,1021.3,8,16.9,4,3.4,8,3.4,8,3.9,999.9,61, ,57, ,0.41,G,999.9,10010
2011/11/5,33.7833333,115.7333333,40.3,bx,56.7,8,54.4,8,1022.4,8,17.4,4,4.3,8,4.1,8,5.8,999.9,58.6, ,54.3,*,0.3,G,999.9,10000
2011/11/6,33.7833333,115.7333333,40.3,bx,55,8,51.3,8,1024.8,8,20,4,5.3,8,4.4,8,5.8,999.9,56.7, ,53.4,*,0.3,G,999.9,10000
2011/11/7,33.7833333,115.7333333,40.3,bx,51.2,8,47,8,1026,8,21,4,8.9,8,4.4,8,5.8,999.9,54.5, ,49.5,*,0.24,G,999.9,10000
2011/11/8,33.7833333,115.7333333,40.3,bx,50.4,8,46.2,8,1027,8,22.1,4,7.3,8,3.4,8,3.9,999.9,53.8, ,46.8,*,0,G,999.9,0
2011/11/9,33.7833333,115.7333333,40.3,bx,48.7,8,43,8,1024.4,8,19.8,4,6.4,8,2.7,8,3.9,999.9,57.2, ,41.5,*,0,I,999.9,0
2011/11/10,33.7833333,115.7333333,40.3,bx,47.9,8,38.6,8,1021.3,8,16.6,4,9.5,8,1.2,8,3.9,999.9,59.5, ,39.9,*,0,I,999.9,0
2011/11/11,33.7833333,115.7333333,40.3,bx,54.3,8,41.7,8,1019.6,8,14.9,4,9.1,8,3.9,8,5.8,999.9,62.8, ,39, ,0,I,999.9,0
2011/11/12,33.7833333,115.7333333,40.3,bx,54.1,8,42,8,1022.5,8,17.5,4,10.3,8,2.4,8,5.8,999.9,64.2, ,48, ,0,I,999.9,0
2011/11/13,33.7833333,115.7333333,40.3,bx,53.1,8,40.6,8,1024.7,8,19.6,4,9.2,8,1.7,8,1.9,999.9,65.7, ,43.2,*,0,I,999.9,0
2011/11/14,33.7833333,115.7333333,40.3,bx,54,8,42.5,8,1026.2,8,21.5,4,9.1,8,3.2,8,3.9,999.9,63.7, ,42.8, ,0,I,999.9,0
2011/11/15,33.7833333,115.7333333,40.3,bx,53.8,8,48.2,8,1025.8,8,21.1,4,7.5,8,2.9,8,5.8,999.9,56.3, ,48.2, ,0.15,G,999.9,10000
2011/11/16,33.7833333,115.7333333,40.3,bx,56.6,8,53.1,8,1022.1,8,17.5,4,4.9,8,2.7,8,5.8,999.9,59.9, ,52.3, ,0.04,G,999.9,10000
2011/11/17,33.7833333,115.7333333,40.3,bx,57.6,8,54.7,8,1016.3,8,11.7,4,2.7,8,2.9,8,5.8,999.9,64, ,51.3,*,0.01,G,999.9,100000
2011/11/18,33.7833333,115.7333333,40.3,bx,51.8,8,47.5,8,1016.2,8,10.9,4,8.1,8,4.4,8,5.8,999.9,57.2, ,47.3,*,0.11,G,999.9,10000
2011/11/19,33.7833333,115.7333333,40.3,bx,47.5,8,36.8,8,1025.9,8,20.2,4,9.8,8,3.6,8,5.8,999.9,56.7, ,39.4,*,0,G,999.9,0
2011/11/20,33.7833333,115.7333333,40.3,bx,46.9,8,31,8,1031.2,8,26.3,4,13.6,8,4.6,8,5.8,999.9,54.1, ,38.7, ,0,I,999.9,0
2011/11/21,33.7833333,115.7333333,40.3,bx,49.4,8,38.2,8,1028.6,8,24.2,4,10.3,8,4.1,8,7.8,999.9,53.4, ,43.9, ,0.17,G,999.9,10000
2011/11/22,33.7833333,115.7333333,40.3,bx,48.5,8,41.4,8,1025.8,8,20.5,4,9.2,8,4.1,8,5.8,999.9,55.8, ,41.5,*,0.05,G,999.9,10000
2011/11/23,33.7833333,115.7333333,40.3,bx,40.6,8,18.7,8,1033.3,8,28.3,4,14.8,8,4.1,8,5.8,999.9,48.9, ,36.1,*,0,G,999.9,0
2011/11/24,33.7833333,115.7333333,40.3,bx,43.4,8,32.4,8,1026.7,8,22,4,10.6,8,3.6,8,5.8,999.9,48.9, ,35.6, ,0,I,999.9,0
2011/11/25,33.7833333,115.7333333,40.3,bx,46.6,8,38.1,8,1024.7,8,20.1,4,7.4,8,2.4,8,3.9,999.9,55.8, ,39.7,*,0,I,999.9,0
2011/11/26,33.7833333,115.7333333,40.3,bx,48.9,8,42.4,8,1020.7,8,15.9,4,5.4,8,2.2,8,3.9,999.9,58.5, ,38.5, ,0,I,999.9,0
2011/11/27,33.7833333,115.7333333,40.3,bx,48.7,8,39.4,8,1020.6,8,15.9,4,4.3,8,2.4,8,3.9,999.9,54.5, ,42.6, ,0,I,999.9,0
2011/11/28,33.7833333,115.7333333,40.3,bx,47.1,8,44.4,8,1021.7,8,16.7,4,1.9,8,4.6,8,7.8,999.9,49.1, ,46, ,1.28,G,999.9,10010
2011/11/29,33.7833333,115.7333333,40.3,bx,40.3,8,38.2,8,1026.3,8,20.7,4,7.7,8,7.8,8,11.7,999.9,46.9, ,33.4,*,1.59,G,999.9,11000
2011/11/30,33.7833333,115.7333333,40.3,bx,33.9,8,29,8,1035.6,8,30.2,4,10.6,8,6.3,8,7.8,999.9,39.4, ,28,*,0.01,G,999.9,1000
2011/12/1,33.7833333,115.7333333,40.3,bx,33.5,8,25.5,8,1031,8,26.6,4,10.1,8,2.7,8,5.8,999.9,40.6, ,27, ,0,G,999.9,0
2011/12/2,33.7833333,115.7333333,40.3,bx,36.3,8,30.5,8,1024,8,18.9,4,8.2,8,2.9,8,3.9,999.9,42.3, ,30,*,0,I,999.9,0
2011/12/3,33.7833333,115.7333333,40.3,bx,38.1,8,28.8,8,1027.9,8,22.8,4,10.3,8,1.7,8,1.9,999.9,46.8, ,29.1, ,0,I,999.9,0
2011/12/4,33.7833333,115.7333333,40.3,bx,40.2,8,32.5,8,1028.6,8,23.6,4,6.8,8,3.4,8,3.9,999.9,44.2, ,35.2, ,0,I,999.9,0
2011/12/5,33.7833333,115.7333333,40.3,bx,41.3,8,39.6,8,1028.1,8,23.1,4,1.5,8,3.6,8,3.9,999.9,43, ,38.1,*,0.54,G,999.9,110000
2011/12/6,33.7833333,115.7333333,40.3,bx,38.4,8,37.1,8,1030.2,8,25,4,2.1,8,4.4,8,5.8,999.9,39.7, ,37.2, ,0.22,G,999.9,110000
2011/12/7,33.7833333,115.7333333,40.3,bx,39.7,8,36.1,8,1032.1,8,26.8,4,6.3,8,6.3,8,9.7,999.9,43.5, ,35.4,*,0.02,G,999.9,10000
2011/12/8,33.7833333,115.7333333,40.3,bx,32.7,8,18.3,8,1039.6,8,34.2,4,11.7,8,5.1,8,7.8,999.9,40.6, ,25,*,0,I,999.9,0
2011/12/9,33.7833333,115.7333333,40.3,bx,28.1,7,16.3,7,1038.2,7,999.9,0,12.9,7,1.9,7,3.9,999.9,36.7, ,24.1,*,0,I,999.9,0
2011/12/10,33.7833333,115.7333333,40.3,bx,32.2,8,17.3,8,1033.9,8,29,4,14,8,3.2,8,5.8,999.9,41.2, ,25.2, ,0,I,999.9,0
2011/12/11,33.7833333,115.7333333,40.3,bx,37.9,8,19.9,8,1030.3,8,25.3,4,13.2,8,2.4,8,3.9,999.9,46.9, ,26.2, ,0,I,999.9,0
2011/12/12,33.7833333,115.7333333,40.3,bx,39.3,8,23.1,8,1029.5,8,24.5,4,13.2,8,2.4,8,3.9,999.9,50.5, ,32, ,0,I,999.9,0
2011/12/13,33.7833333,115.7333333,40.3,bx,38.3,8,25.8,8,1026.6,8,21.5,4,10.9,8,2.4,8,3.9,999.9,49.3, ,31.1,*,0,I,999.9,0
2011/12/14,33.7833333,115.7333333,40.3,bx,36.5,8,25.9,8,1032.2,8,26.4,4,7.9,8,4.6,8,7.8,999.9,47.1, ,28.9,*,0,I,999.9,0
2011/12/15,33.7833333,115.7333333,40.3,bx,32.7,8,12.6,8,1037.2,8,31.8,4,14,8,2.2,8,3.9,999.9,41.4, ,27.5, ,0,I,999.9,0
2011/12/16,33.7833333,115.7333333,40.3,bx,31.1,8,11.3,8,1038.9,8,33.9,4,13.2,8,2.7,8,3.9,999.9,39.4, ,25.3,*,0,I,999.9,0
2011/12/17,33.7833333,115.7333333,40.3,bx,33.5,8,15.1,8,1035.5,8,30.6,4,11.7,8,2.7,8,3.9,999.9,40.1, ,24.6, ,0,I,999.9,0
2011/12/18,33.7833333,115.7333333,40.3,bx,35.1,8,17.4,8,1033.2,8,28.3,4,11.6,8,2.7,8,3.9,999.9,43.5, ,28,*,0,I,999.9,0
2011/12/19,33.7833333,115.7333333,40.3,bx,35.5,8,22.9,8,1030.5,8,25.6,4,10.2,8,2.4,8,3.9,999.9,45.7, ,26.4, ,0,I,999.9,0
2011/12/20,33.7833333,115.7333333,40.3,bx,37.4,8,25.5,8,1029.1,8,24.1,4,5.5,8,3.2,8,3.9,999.9,45.9, ,27.5, ,0,I,999.9,0
2011/12/21,33.7833333,115.7333333,40.3,bx,34.4,8,25.7,8,1032.3,8,26.9,4,3.5,8,2.9,8,3.9,999.9,42.1, ,29.3,*,0,I,999.9,0
2011/12/22,33.7833333,115.7333333,40.3,bx,31.3,8,18.5,8,1033.3,8,28.5,4,7.2,8,1.7,8,3.9,999.9,40.5, ,24.6,*,0,I,999.9,0
2011/12/23,33.7833333,115.7333333,40.3,bx,32.5,8,17.5,8,1030.2,8,25.1,4,9.9,8,2.4,8,3.9,999.9,43.2, ,24.4, ,0,I,999.9,0
2011/12/24,33.7833333,115.7333333,40.3,bx,34,8,16.2,8,1031.3,8,26.2,4,12.9,8,2.2,8,5.8,999.9,46.8, ,24.4, ,0,I,999.9,0
2011/12/25,33.7833333,115.7333333,40.3,bx,35.1,8,19.5,8,1033.4,8,28,4,12.7,8,2.2,8,5.8,999.9,48.4, ,26.4, ,0,I,999.9,0
2011/12/26,33.7833333,115.7333333,40.3,bx,36.1,8,24.4,8,1034.8,8,29.7,4,7.5,8,3.9,8,5.8,999.9,43.2, ,27, ,0,I,999.9,0
2011/12/27,33.7833333,115.7333333,40.3,bx,37.5,8,30.2,8,1030.6,8,25.6,4,9.8,8,2.7,8,5.8,999.9,46.9, ,28.8,*,0,I,999.9,0
2011/12/28,33.7833333,115.7333333,40.3,bx,39,8,31.6,8,1030.8,8,25.6,4,8.3,8,1.7,8,3.9,999.9,49.5, ,28.2, ,0,I,999.9,0
2011/12/29,33.7833333,115.7333333,40.3,bx,37.6,8,30.3,8,1035,8,29.8,4,5.7,8,3.2,8,3.9,999.9,43, ,34.2, ,0,I,999.9,0
2011/12/30,33.7833333,115.7333333,40.3,bx,36.4,8,26.8,8,1033.6,8,29.1,4,9.2,8,3.2,8,3.9,999.9,41.9, ,32.2,*,0,I,999.9,0
2011/12/31,33.7833333,115.7333333,40.3,bx,35.5,8,30.5,8,1029.6,8,24.3,4,4.6,8,3.4,8,5.8,999.9,44.2, ,29.8,*,0,I,999.9,100000
