DATE,LATITUDE,LONGITUDE,ELEVATION,NAME,TEMP,TEMP_ATTRIBUTES,DEWP,DEWP_ATTRIBUTES,SLP,SLP_ATTRIBUTES,STP,STP_ATTRIBUTES,VISIB,VISIB_ATTRIBUTES,WDSP,WDSP_ATTRIBUTES,MXSPD,GUST,MAX,MAX_ATTRIBUTES,MIN,MIN_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,SNDP,FRSHTT
2012/10/18,30.6166666,116.9666666,63.2,AQ,62.6,8,38.8,8,1020,8,17.7,4,7.5,8,2.7,8,3.9,999.9,71.8, ,50.5, ,0,I,999.9,0
2012/10/19,30.6166666,116.9666666,63.2,AQ,67.9,8,49.6,8,1017.7,8,15.2,4,7.4,8,2.2,8,3.9,999.9,77.7, ,55.2, ,0,I,999.9,0
2012/10/20,30.6166666,116.9666666,63.2,AQ,71.5,8,54.1,8,1017.5,8,14.9,4,5.5,8,1.9,8,3.9,999.9,79, ,62.4, ,0.07,G,999.9,10000
2012/10/21,30.6166666,116.9666666,63.2,AQ,67.3,8,64.1,8,1017.7,8,15.1,4,2.3,8,3.4,8,9.7,999.9,72.1, ,63.7, ,0.76,G,999.9,10010
2012/10/22,30.6166666,116.9666666,63.2,AQ,58.2,8,52.3,8,1022.6,8,19.8,4,4.7,8,3.4,8,7.8,999.9,67.3, ,51.3,*,0.2,G,999.9,10000
2012/10/23,30.6166666,116.9666666,63.2,AQ,59,8,43.2,8,1020.5,8,18.3,4,6.6,8,2.4,8,3.9,999.9,68.4, ,50.4, ,0.04,G,999.9,0
2012/10/24,30.6166666,116.9666666,63.2,AQ,61.1,8,51,8,1018,8,15.5,4,6.5,8,2.4,8,5.8,999.9,65.5, ,52.2, ,0.01,G,999.9,10000
2012/10/25,30.6166666,116.9666666,63.2,AQ,63.3,8,54.4,8,1017.6,8,15.2,4,6.1,8,1.5,8,1.9,999.9,69.1, ,58.3, ,0,G,999.9,0
2012/10/26,30.6166666,116.9666666,63.2,AQ,70.1,7,61.9,7,1016.2,7,13.6,4,4.3,7,2.5,7,3.9,999.9,78.1, ,60.1, ,0,G,999.9,0
2012/10/27,30.6166666,116.9666666,63.2,AQ,62.2,8,58.8,8,1021.2,8,18.5,4,2.9,8,3.4,8,5.8,999.9,66.6, ,57.4,*,0,G,999.9,10000
2012/10/28,30.6166666,116.9666666,63.2,AQ,65.7,8,51.8,8,1021.1,8,18.8,4,3.7,8,4.4,8,5.8,999.9,72.1, ,56.8, ,0,G,999.9,0
2012/10/29,30.6166666,116.9666666,63.2,AQ,59.4,8,56.6,8,1019.1,8,16.4,4,2.6,8,4.9,8,7.8,999.9,62.8, ,55.6,*,0.89,G,999.9,10000
2012/10/30,30.6166666,116.9666666,63.2,AQ,58.7,8,51.7,8,1022.5,8,19.8,4,5.9,8,4.6,8,7.8,999.9,63.5, ,54.5,*,0.01,A,999.9,0
2012/10/31,30.6166666,116.9666666,63.2,AQ,56.5,8,41.4,8,1023,8,20.5,4,6.6,8,2.2,8,3.9,999.9,66, ,49.3,*,0,I,999.9,0
2012/11/1,30.6166666,116.9666666,63.2,AQ,58.1,8,37.6,8,1021.6,8,19.2,4,7.6,8,3.9,8,5.8,999.9,66.7, ,47.8, ,0,I,999.9,0
2012/11/2,30.6166666,116.9666666,63.2,AQ,59.7,8,43,8,1018.9,8,16.6,4,6.8,8,2.4,8,3.9,999.9,70.2, ,49.8, ,0,I,999.9,0
2012/11/3,30.6166666,116.9666666,63.2,AQ,56.7,8,47.8,8,1020.8,8,18,4,6.4,8,3.2,8,3.9,999.9,69.3, ,48.7,*,0.15,G,999.9,10000
2012/11/4,30.6166666,116.9666666,63.2,AQ,54.3,8,37.2,8,1020.4,8,17.9,4,8.9,8,5.3,8,11.7,999.9,62.6, ,46.4,*,0,I,999.9,0
2012/11/5,30.6166666,116.9666666,63.2,AQ,53.2,8,27.6,8,1023.3,8,20.4,4,8.4,8,4.1,8,5.8,999.9,61.2, ,45.7, ,0,I,999.9,0
2012/11/6,30.6166666,116.9666666,63.2,AQ,52.2,8,32.2,8,1023.2,8,20.8,4,6.9,8,3.6,8,7.8,999.9,60.1, ,45.7,*,0,I,999.9,0
2012/11/7,30.6166666,116.9666666,63.2,AQ,56.4,8,36.3,8,1018.9,8,16.5,4,7.5,8,2.4,8,3.9,999.9,66.6, ,44.1, ,0,I,999.9,0
2012/11/8,30.6166666,116.9666666,63.2,AQ,53.6,8,46.9,8,1017.7,8,15,4,3.9,8,4.1,8,5.8,999.9,56.5, ,51.6, ,0.04,G,999.9,10000
2012/11/9,30.6166666,116.9666666,63.2,AQ,54.2,8,52.6,8,1016.5,8,14,4,3.1,8,2.7,8,5.8,999.9,55, ,52.2, ,0.23,G,999.9,10000
2012/11/10,30.6166666,116.9666666,63.2,AQ,53.8,8,48.4,8,1021.1,8,17.8,4,5.6,8,2.2,8,3.9,999.9,57.6, ,48.2,*,0.13,G,999.9,10000
2012/11/11,30.6166666,116.9666666,63.2,AQ,49.2,8,26.4,8,1025.2,8,22.8,4,12.6,8,2.4,8,5.8,999.9,58.5, ,41.5,*,0.12,G,999.9,0
2012/11/12,30.6166666,116.9666666,63.2,AQ,53.7,8,31.6,8,1021.3,8,18.8,4,8.2,8,2.7,8,3.9,999.9,63.7, ,40.5, ,0,G,999.9,0
2012/11/13,30.6166666,116.9666666,63.2,AQ,56.6,8,38.6,8,1019.7,8,17.2,4,6.9,8,4.1,8,5.8,999.9,66.6, ,48.2, ,0,I,999.9,0
2012/11/14,30.6166666,116.9666666,63.2,AQ,55.1,8,24.8,8,1022.4,8,19.6,4,7.5,8,6.6,8,9.7,999.9,62.8, ,48.4,*,0,I,999.9,0
2012/11/15,30.6166666,116.9666666,63.2,AQ,51.9,8,38.3,8,1023.8,8,21.3,4,6.3,8,4.6,8,5.8,999.9,56.8, ,46.9, ,0.07,G,999.9,10000
2012/11/16,30.6166666,116.9666666,63.2,AQ,47.1,8,41.5,8,1024.8,8,22.2,4,4.9,8,2.4,8,5.8,999.9,51.3, ,44.1,*,0.13,G,999.9,10000
2012/11/17,30.6166666,116.9666666,63.2,AQ,47.6,8,42.7,8,1023.2,8,20.8,4,2.6,8,2.4,8,5.8,999.9,55.6, ,43.5,*,0,I,999.9,100000
2012/11/18,30.6166666,116.9666666,63.2,AQ,51.1,8,44,8,1020.9,8,18.2,4,5.2,8,2.7,8,5.8,999.9,62.6, ,42.1, ,0,I,999.9,100000
2012/11/19,30.6166666,116.9666666,63.2,AQ,55.6,8,42.4,8,1021.6,8,19.1,4,5.4,8,4.9,8,7.8,999.9,64.6, ,43.9, ,0,I,999.9,0
2012/11/20,30.6166666,116.9666666,63.2,AQ,55.1,8,46.8,8,1018.3,8,16.1,4,5.4,8,3.6,8,5.8,999.9,59.5, ,48.9, ,0.33,G,999.9,10000
2012/11/21,30.6166666,116.9666666,63.2,AQ,52.5,8,50.3,8,1016.5,8,14,4,4.3,8,4.4,8,5.8,999.9,53.8, ,51.6,*,0,G,999.9,10000
2012/11/22,30.6166666,116.9666666,63.2,AQ,51.7,8,49.9,8,1018.6,8,15.6,4,5,8,6.3,8,9.7,999.9,53.8, ,49.3,*,0.69,G,999.9,10000
2012/11/23,30.6166666,116.9666666,63.2,AQ,46.5,8,41.4,8,1026,8,23,4,4.7,8,5.8,8,7.8,999.9,51.1, ,43.2,*,0.02,G,999.9,10000
2012/11/24,30.6166666,116.9666666,63.2,AQ,48.2,8,39.6,8,1021.8,8,19.8,4,6.1,8,4.4,8,7.8,999.9,52.3, ,41.5, ,0.27,G,999.9,10000
2012/11/25,30.6166666,116.9666666,63.2,AQ,45.7,8,42.2,8,1021.1,8,17.5,4,5.3,8,3.2,8,5.8,999.9,48.7, ,43.3,*,0.27,G,999.9,10000
2012/11/26,30.6166666,116.9666666,63.2,AQ,44.3,8,37,8,1026.4,8,24,4,6.6,8,1.7,8,3.9,999.9,52, ,38.5,*,0.23,G,999.9,0
2012/11/27,30.6166666,116.9666666,63.2,AQ,49.5,8,39.3,8,1020.6,8,18.4,4,5.4,8,2.4,8,3.9,999.9,56.1, ,37.2, ,0.02,G,999.9,110000
2012/11/28,30.6166666,116.9666666,63.2,AQ,50.3,8,45.3,8,1021,8,18.1,4,4.6,8,2.9,8,7.8,999.9,55.6, ,45.5, ,0.07,G,999.9,10000
2012/11/29,30.6166666,116.9666666,63.2,AQ,48.7,8,43.9,8,1021.3,8,18.7,4,5.8,8,4.6,8,7.8,999.9,52.7, ,45.1, ,0.14,G,999.9,10000
2012/11/30,30.6166666,116.9666666,63.2,AQ,49.6,8,43.9,8,1023.4,8,20.5,4,5.3,8,6.8,8,11.7,999.9,50.9, ,47.1, ,0,G,999.9,10000
2012/12/1,30.6166666,116.9666666,63.2,AQ,44.3,8,40.2,8,1024.5,8,21.8,4,6.4,8,6.1,8,7.8,999.9,49.3, ,40.5,*,0.34,G,999.9,10000
2012/12/2,30.6166666,116.9666666,63.2,AQ,44.6,8,39.8,8,1023.6,8,20.8,4,6.7,8,1.9,8,3.9,999.9,46.8, ,40.1, ,0,I,999.9,0
2012/12/3,30.6166666,116.9666666,63.2,AQ,46.9,8,29.8,8,1025.5,8,22.9,4,6.2,8,3.2,8,5.8,999.9,55.4, ,41.2,*,0,I,999.9,0
2012/12/4,30.6166666,116.9666666,63.2,AQ,46.8,8,24.9,8,1022.3,8,19.7,4,7.1,8,3.9,8,7.8,999.9,52.2, ,39.4, ,0,I,999.9,0
2012/12/5,30.6166666,116.9666666,63.2,AQ,46.7,8,24.5,8,1026,8,23.4,4,7.5,8,4.1,8,5.8,999.9,55.9, ,39.4,*,0,I,999.9,0
2012/12/6,30.6166666,116.9666666,63.2,AQ,47.3,8,29.8,8,1022.3,8,19.9,4,7,8,3.6,8,7.8,999.9,55, ,36.1, ,0,I,999.9,0
2012/12/7,30.6166666,116.9666666,63.2,AQ,49.1,8,25.4,8,1024,8,21.2,4,7.5,8,4.4,8,7.8,999.9,57.4, ,39.9, ,0,I,999.9,0
2012/12/8,30.6166666,116.9666666,63.2,AQ,46.4,8,20.1,8,1025.2,8,22.3,4,6.8,8,5.3,8,7.8,999.9,54.9, ,37.9,*,0,I,999.9,0
2012/12/9,30.6166666,116.9666666,63.2,AQ,40.5,8,11.8,8,1026.2,8,23.7,4,7.1,8,6.6,8,9.7,999.9,45.7, ,37.2, ,0,I,999.9,0
2012/12/10,30.6166666,116.9666666,63.2,AQ,38.9,8,14,8,1026.1,8,23.1,4,6.4,8,4.9,8,7.8,999.9,40.8, ,37.8, ,0,I,999.9,0
2012/12/11,30.6166666,116.9666666,63.2,AQ,41.1,8,23.7,8,1029.1,8,26.4,4,6.4,8,5.8,8,7.8,999.9,46.6, ,37, ,0,I,999.9,0
2012/12/12,30.6166666,116.9666666,63.2,AQ,44.4,8,30.1,8,1026,8,23.7,4,6.4,8,2.9,8,3.9,999.9,48.7, ,36.1, ,0,I,999.9,0
2012/12/13,30.6166666,116.9666666,63.2,AQ,50.2,8,42.8,8,1018.3,8,15.8,4,5.1,8,1.7,8,3.9,999.9,57.4, ,44.1, ,0.08,G,999.9,10000
2012/12/14,30.6166666,116.9666666,63.2,AQ,41.5,8,38,8,1020.4,8,17.5,4,5.9,8,5.8,8,7.8,999.9,50.2, ,38.8,*,0.49,G,999.9,10010
2012/12/15,30.6166666,116.9666666,63.2,AQ,41.1,8,37.6,8,1021.8,8,19.1,4,4.3,8,7,8,9.7,999.9,42.3, ,38.5, ,0.23,G,999.9,10000
2012/12/16,30.6166666,116.9666666,63.2,AQ,43.9,8,41.8,8,1024.2,8,21.5,4,4.5,8,3.2,8,5.8,999.9,45, ,41, ,0.1,G,999.9,10000
2012/12/17,30.6166666,116.9666666,63.2,AQ,40.9,8,38.5,8,1029.2,8,25.7,4,4.1,8,7.3,8,9.7,999.9,44.8, ,35.1,*,0.73,G,999.9,10000
2012/12/18,30.6166666,116.9666666,63.2,AQ,35.5,8,20.6,8,1034,8,31.8,4,6.9,8,4.4,8,5.8,999.9,41.5, ,30.6,*,0,G,999.9,0
2012/12/19,30.6166666,116.9666666,63.2,AQ,37.6,8,20.3,8,1026.7,8,24.2,4,8.5,8,4.9,8,5.8,999.9,41.5, ,29.5, ,0,G,999.9,10000
2012/12/20,30.6166666,116.9666666,63.2,AQ,38.4,8,34.5,8,1022.7,8,20.2,4,4.4,8,2.9,8,3.9,999.9,39.9, ,36.7, ,0.38,G,999.9,10000
2012/12/21,30.6166666,116.9666666,63.2,AQ,37.5,8,33.3,8,1027.8,8,24.5,4,5.1,8,4.1,8,5.8,999.9,39.7, ,36.3, ,0.04,G,999.9,10000
2012/12/22,30.6166666,116.9666666,63.2,AQ,35,8,30.4,8,1034.9,8,31.7,4,4.1,8,5.3,8,7.8,999.9,37.2, ,32.5,*,0,G,999.9,10000
2012/12/23,30.6166666,116.9666666,63.2,AQ,32.6,8,16.4,8,1034.6,8,32.9,4,6.5,8,4.1,8,7.8,999.9,37.9, ,28.6,*,0,G,999.9,0
2012/12/24,30.6166666,116.9666666,63.2,AQ,36,8,25.5,8,1027.2,8,24.7,4,7,8,2.4,8,3.9,999.9,45.5, ,25.7, ,0,I,999.9,0
2012/12/25,30.6166666,116.9666666,63.2,AQ,38.7,8,29.9,8,1030.7,8,27.8,4,4.6,8,6.8,8,9.7,999.9,43.7, ,32, ,0.06,G,999.9,10000
2012/12/26,30.6166666,116.9666666,63.2,AQ,34.7,8,32.9,8,1029,8,26.6,4,7.4,8,4.1,8,7.8,999.9,37.9, ,34, ,0.35,G,999.9,11000
2012/12/27,30.6166666,116.9666666,63.2,AQ,35.4,8,34.1,8,1025.4,8,22.9,4,5.7,8,1.7,8,3.9,999.9,36.5, ,33.6, ,0.24,G,999.9,10000
2012/12/28,30.6166666,116.9666666,63.2,AQ,38.2,8,34.9,8,1024.7,8,22,4,6.2,8,3.6,8,5.8,999.9,40.3, ,34.2, ,0.07,G,999.9,10000
2012/12/29,30.6166666,116.9666666,63.2,AQ,31.1,8,27,8,1033.2,8,29.8,4,4.6,8,2.9,8,5.8,999.9,37.9, ,25.5,*,0.65,G,999.9,11000
2012/12/30,30.6166666,116.9666666,63.2,AQ,29.9,8,18.3,8,1032.2,8,29.7,4,7.7,8,2.7,8,3.9,999.9,34.7, ,23.9, ,0.55,G,999.9,0
2012/12/31,30.6166666,116.9666666,63.2,AQ,34.6,7,19.7,7,1026.1,7,22,4,8.8,7,6.4,7,11.7,999.9,39.4, ,26.2, ,0,G,999.9,0
