商品编码,商品名称,年份,第一计量单位编码,第一计量单位名称,第二计量单位编码,第二计量单位名称
003217,合成纤维制针织或钩编的女式游泳服,2025,1,件,9,千克
003218,其他纺织材料制针织或钩编的女式游泳服,2025,1,件,9,千克
003219,5903、5906或5907的针织物或钩编织物制服装,2025,1,件,9,千克
003220,棉制针织或钩编的其他服装,2025,1,件,9,千克
003221,化纤制针织或钩编的其他服装,2025,1,件,9,千克
003222,其他纺织材料制针织或钩编的其他服装,2025,1,件,9,千克
003223,渐紧压袜类,2025,2,双,9,千克
003224,合纤针或钩织连裤及紧身裤袜，单丝细＜67分特,2025,2,双,9,千克
003225,合纤针或钩织连裤及紧身裤袜，单丝细≥67分特,2025,2,双,9,千克
003226,其他纺织材料制针织或钩编连裤袜及紧身裤袜,2025,2,双,9,千克
003227,其他女式长统袜及中统袜，单丝细度＜67分特,2025,2,双,9,千克
003228,毛制其他袜,2025,2,双,9,千克
003229,棉制其他袜,2025,2,双,9,千克
003230,合成纤维制其他袜,2025,2,双,9,千克
003231,其他纺织材料制其他袜,2025,2,双,9,千克
003232,用塑料或橡胶浸渍、涂布、包覆或层压的针织或钩编的分指手套、连指手套及露指手套,2025,2,双,9,千克
003233,其他羊毛或动物细毛制针织或钩编的手套,2025,2,双,9,千克
003234,其他棉制针织或钩编的手套,2025,2,双,9,千克
003235,其他合成纤维制针织或钩编的手套,2025,2,双,9,千克
003236,未列名纺织材料制针织或钩编的手套,2025,2,双,9,千克
003237,针织或钩编披巾、头巾、围巾、披纱、面纱等,2025,1,条,9,千克
003238,针织或钩编的其他衣着附件,2025,9,千克,?,?
003239,针织或钩编的服装或衣着附件的零件,2025,9,千克,?,?
003240,羊毛或动物细毛制男式大衣、短大衣、斗篷、短斗篷、带风帽的防寒短上衣、防风衣、防风短上衣及类似品,2025,1,件,9,千克
003241,棉制男式大衣、短大衣、斗篷、短斗篷、带风帽的防寒短上衣、防风衣、防风短上衣及类似品,2025,1,件,9,千克
003242,化学纤维制男式大衣、短大衣、斗篷、短斗篷、带风帽的防寒短上衣、防风衣、防风短上衣及类似品,2025,1,件,9,千克
003243,其他纺织材料制男式大衣、短大衣、斗篷、短斗篷、带风帽的防寒短上衣、防风衣、防风短上衣及类似品,2025,1,件,9,千克
003244,羊毛或动物细毛制女式大衣、短大衣、斗篷、短斗篷、带风帽的防寒短上衣、防风衣、防风短上衣及类似品,2025,1,件,9,千克
003245,棉制女式大衣、短大衣、斗篷、短斗篷、带风帽的防寒短上衣、防风衣、防风短上衣及类似品,2025,1,件,9,千克
003246,化学纤维制女式大衣、短大衣、斗篷、短斗篷、带风帽的防寒短上衣、防风衣、防风短上衣及类似品,2025,1,件,9,千克
003247,其他纺织材料制女式大衣、短大衣、斗篷、短斗篷、带风帽的防寒短上衣、防风衣、防风短上衣及类似品,2025,1,件,9,千克
003248,毛制男式西服套装,2025,1,套,9,千克
003249,合成纤维制男式西服套装,2025,1,套,9,千克
003250,其他纺织材料制男式西服套装,2025,1,套,9,千克
003251,棉制男式便服套装,2025,1,套,9,千克
003252,合成纤维制男式便服套装,2025,1,套,9,千克
003253,其他纺织材料制男式便服套装,2025,1,套,9,千克
003254,毛制男式上衣,2025,1,件,9,千克
003255,棉制男式上衣,2025,1,件,9,千克
003256,合成纤维制男式上衣,2025,1,件,9,千克
003257,其他纺织材料制男式上衣,2025,1,件,9,千克
003258,毛制男裤,2025,1,条,9,千克
003259,棉制男裤,2025,1,条,9,千克
003260,合成纤维制男裤,2025,1,条,9,千克
003261,其他纺织材料制男裤,2025,1,条,9,千克
003262,毛制女式西服套装,2025,1,套,9,千克
003263,棉制女式西服套装,2025,1,套,9,千克
003264,合成纤维制女式西服套装,2025,1,套,9,千克
003265,其他纺织材料制女式西服套装,2025,1,套,9,千克
003266,毛制女式便服套装,2025,1,套,9,千克
003267,棉制女式便服套装,2025,1,套,9,千克
003268,合成纤维制女式便服套装,2025,1,套,9,千克
003269,其他纺织材料制女式便服套装,2025,1,套,9,千克
003270,毛制女式上衣,2025,1,件,9,千克
003271,棉制女式上衣,2025,1,件,9,千克
003272,合成纤维制女式上衣,2025,1,件,9,千克
003273,其他纺织材料制女式上衣,2025,1,件,9,千克
003274,毛制女式连衣裙,2025,1,件,9,千克
003275,棉制女式连衣裙,2025,1,件,9,千克
003276,合成纤维制女式连衣裙,2025,1,件,9,千克
003277,人造纤维制女式连衣裙,2025,1,件,9,千克
003278,其他纺织材料制女式连衣裙,2025,1,件,9,千克
003279,细毛制女式裙子及裙裤,2025,1,件,9,千克
003280,棉制女式裙子及裙裤,2025,1,件,9,千克
003281,合成纤维制女式裙子及裙裤,2025,1,件,9,千克
003282,其他纺织材料制女式裙子及裙裤,2025,1,件,9,千克
003283,细毛制女裤,2025,1,条,9,千克
003284,棉制女裤,2025,1,条,9,千克
003285,合成纤维制女裤,2025,1,条,9,千克
003286,其他纺织材料制女裤,2025,1,条,9,千克
003287,棉制男衬衫,2025,1,件,9,千克
003288,化纤制男衬衫,2025,1,件,9,千克
003289,其他纺织材料制男衬衫,2025,1,件,9,千克
003290,丝及绢丝制女衬衫,2025,1,件,9,千克
003291,毛制女衬衫,2025,1,件,9,千克
003292,棉制女衬衫,2025,1,件,9,千克
003293,化纤制女衬衫,2025,1,件,9,千克
003294,其他纺织材料制女衬衫,2025,1,件,9,千克
003295,棉制男内裤,2025,1,件,9,千克
003296,其他纺织材料制男内裤,2025,1,件,9,千克
003297,棉制男睡衣及睡衣裤,2025,1,件,9,千克
003298,化纤制男睡衣及睡衣裤,2025,1,件,9,千克
003299,其他纺织材料制男睡衣及睡衣裤,2025,1,件,9,千克
003300,棉制其他男内衣、浴衣、晨衣及类似品,2025,1,件,9,千克
003301,其他纺织材料制其他男内衣、浴衣、晨衣等,2025,1,件,9,千克
003302,化纤制女衬裙,2025,1,件,9,千克
003303,其他纺织材料制女衬裙,2025,1,件,9,千克
003304,棉制女睡衣及睡衣裤,2025,1,件,9,千克
003305,化纤制女睡衣及睡衣裤,2025,1,件,9,千克
003306,其他纺织材料制女睡衣及睡衣裤,2025,1,件,9,千克
003307,棉制其他女内衣、短衬裤、浴衣、晨衣等,2025,1,件,9,千克
003308,化纤制其他女内衣、短衬裤、浴衣、晨衣等,2025,1,件,9,千克
003309,其他材料其他女内衣、短衬裤、浴衣、晨衣等,2025,1,件,9,千克
003310,棉制婴儿服装及衣着附件,2025,9,千克,?,?
003311,合成纤维制婴儿服装及衣着附件,2025,9,千克,?,?
003312,其他纺织材料制婴儿服装及衣着附件,2025,9,千克,?,?
003313,毡呢或无纺织物制服装,2025,1,件,9,千克
003314,用品目59.03、59.06或59.07的织物制品目62.01所列类型的服装,2025,1,件,9,千克
003315,用品目59.03、59.06或59.07的织物制品目62.02所列类型的服装,2025,1,件,9,千克
003316,用品目59.03、59.06或59.07的织物制其他男式服装,2025,1,件,9,千克
003317,用品目59.03、59.06或59.07的织物制其他女式服装,2025,1,件,9,千克
003318,男式游泳服,2025,1,件,9,千克
003319,女式游泳服,2025,1,件,9,千克
003320,滑雪套服,2025,1,套,9,千克
003321,棉制其他男式服装,2025,?,?,9,千克
003322,化纤制其他男式服装,2025,?,?,9,千克
003323,其他纺织材料制其他男式服装,2025,1,件,9,千克
003324,棉制其他女式服装,2025,?,?,9,千克
003325,化纤制其他女式服装,2025,?,?,9,千克
003326,其他纺织材料制其他女式服装,2025,1,件,9,千克
003327,胸罩,2025,1,件,9,千克
003328,腹带,2025,1,件,9,千克
003329,紧身胸衣,2025,1,件,9,千克
003330,吊裤带、吊袜带、束袜带和类似品,2025,1,件,9,千克
003331,棉制手帕,2025,1,条,9,千克
003332,其他纺织材料制手帕,2025,1,条,9,千克
003333,丝及绢丝制披巾、头巾、围巾、披纱、面纱等,2025,1,条,9,千克
003334,毛披巾，头巾，围巾，披纱，面纱等,2025,1,条,9,千克
003335,合成纤维制披巾、围巾、披纱、面纱及类似品,2025,1,条,9,千克
003336,人造纤维披巾、头巾、围巾、披纱、面纱等,2025,1,条,9,千克
003337,其他纺织材料制披巾，头巾，围巾，披纱，面纱等,2025,1,条,9,千克
003338,丝及绢丝制领带及领结,2025,1,条,9,千克
003339,化纤制领带及领结,2025,1,条,9,千克
003340,其他纺织材料制领带及领结,2025,1,条,9,千克
003341,分指手套、连指手套及露指手套,2025,2,双,9,千克
003342,其他制成的衣着附件,2025,9,千克,?,?
003343,服装或衣着附件的零件,2025,9,千克,?,?
003344,电暖毯,2025,1,条,9,千克
003345,羊毛或动物细毛制毯子及旅行毯,2025,1,条,9,千克
003346,棉制毯子及旅行毯,2025,1,条,9,千克
003347,合成纤维制毯子及旅行毯,2025,1,条,9,千克
003348,其他纤维制毯子及旅行毯,2025,1,条,9,千克
003349,针织或钩编的床上用织物制品,2025,1,条,9,千克
003350,棉制其他印花床上用织物制品,2025,1,条,9,千克
003351,化纤制其他印花床上用织物制品,2025,1,条,9,千克
003352,其他纺织材料制印花床上用织物制品,2025,1,条,9,千克
003353,棉制其他非针织或钩编的床上用织物制品,2025,1,条,9,千克
003354,化纤制其他非针织或钩编床上用织物制品,2025,1,条,9,千克
003355,其他纺织材料制非针织或钩编床上用织物制品,2025,1,条,9,千克
003356,针织或钩编的餐桌用织物制品,2025,1,件,9,千克
003357,棉制非针织或钩编的餐桌用织物制品,2025,1,件,9,千克
003358,化纤制非针织或钩编餐桌用织物制品,2025,1,件,9,千克
003359,其他纺织材料制非针织或钩编餐桌用织物制品,2025,1,件,9,千克
003360,棉制盥洗及厨房毛巾织物等毛圈织物制品,2025,1,条,9,千克
003361,其他棉制盥洗及厨房用织物制品,2025,1,条,9,千克
003362,化纤制盥洗及厨房用织物制品,2025,1,条,9,千克
003363,其他纺织材料制盥洗及厨房用织物制品,2025,1,条,9,千克
003364,合成纤维针织或钩编窗帘、帐幔、帘帷及床帷,2025,9,千克,?,?
003365,其他纺材针织或钩编窗帘、帐幔、帘帷及床帷,2025,9,千克,?,?
003366,棉制非针织或钩编的窗帘、帐幔、帘帷或床帷,2025,9,千克,?,?
003367,合纤非针织或钩编的窗帘、帐幔、帘帷及床帷,2025,9,千克,?,?
003368,其他纺材非针织或钩编窗帘、帐幔、帘及床帷,2025,9,千克,?,?
003369,针织或钩编的床罩,2025,1,件,9,千克
003370,非针织或钩编的床罩,2025,1,件,9,千克
003371,本章子目注释1所列的经编针织物制蚊帐,2025,1,件,9,千克
003372,针织或钩编的其他装饰用织物制品,2025,9,千克,?,?
003373,棉制非针织或钩编的其他装饰用织物制品,2025,9,千克,?,?
003374,合成纤维制非针织或钩编的其他装饰织物制品,2025,9,千克,?,?
003375,其他纺织材料非针织或钩编其他装饰织物制品,2025,9,千克,?,?
003376,黄麻等5303的韧皮纺织纤维制货物包装用袋,2025,1,条,9,千克
003377,棉制货物包装用袋,2025,1,条,9,千克
003378,化学纤维材料制散装货物周转软袋,2025,1,条,9,千克
003379,其他聚乙烯、聚丙烯扁条等材料制货物包装袋,2025,1,条,9,千克
003380,其他化学纤维材料制货物包装用袋,2025,1,条,9,千克
003381,其他纺织材料制货物包装用袋,2025,1,条,9,千克
003382,合成纤维制油苫布、天蓬及遮阳蓬,2025,1,件,9,千克
003383,其他纺织材料制油苫布、天蓬及遮阳蓬,2025,1,件,9,千克
003384,合成纤维制帐蓬（包括临时顶篷及类似品）,2025,1,件,9,千克
003385,其他纺织材料制帐蓬,2025,1,件,9,千克
003386,风帆,2025,1,件,9,千克
003387,充气褥垫,2025,1,件,9,千克
003388,其他野营用品,2025,1,件,9,千克
003389,擦地布、擦碗布、抹布及类似擦拭用布,2025,9,千克,?,?
003390,救生衣及安全带,2025,9,千克,1,件
003391,6301至6307的未列名制成品，包括服装裁剪样,2025,9,千克,1,个
003392,机织物及纱线构成制小地毯等的零售包装套件,2025,9,千克,?,?
003393,旧衣物,2025,9,千克,?,?
003394,已分拣纺织材料碎织物和废线绳索缆及其制品,2025,9,千克,?,?
003395,未分拣纺织材料碎织物和废线绳索缆及其制品,2025,9,千克,?,?
003396,橡或塑外底及鞋面有金属防护鞋头的防水鞋靴,2025,9,千克,2,双
003397,橡或塑外底及鞋面的防水靴(过踝但未到膝）,2025,9,千克,2,双
003398,其他橡或塑外底及鞋面的防水鞋靴,2025,9,千克,2,双
003399,滑雪靴、越野滑雪靴及滑雪板靴,2025,9,千克,2,双
003400,橡胶或塑料制外底及鞋面的其他运动鞋靴,2025,9,千克,2,双
003401,用栓塞法装配橡胶或塑料制外底及鞋面的鞋靴,2025,9,千克,2,双
003402,其他橡胶或塑料制外底及鞋面的过踝鞋靴,2025,9,千克,2,双
003403,未列名橡胶或塑料制鞋面的鞋靴,2025,9,千克,2,双
003404,橡、塑、革外底，皮革面滑雪鞋靴和板靴,2025,9,千克,2,双
003405,橡、塑或革外底，皮革制鞋面的其他运动鞋靴,2025,9,千克,2,双
003406,皮革外底，脚背交叉绕大脚趾皮革带鞋面的鞋,2025,9,千克,2,双
003407,其他橡，塑，革外底的皮革鞋面有金属护头鞋靴,2025,9,千克,2,双
003408,皮革制外底及鞋面的过踝鞋靴,2025,9,千克,2,双
003409,其他皮革制外底及鞋面的鞋靴,2025,9,千克,2,双
003410,橡、塑或革外底，皮革鞋面的过踝鞋靴,2025,9,千克,2,双
003411,其他橡胶、塑料或再生皮革制外底，皮革制鞋面的鞋靴,2025,9,千克,2,双
003412,橡或塑外底，纺织材料鞋面运动鞋靴等,2025,9,千克,2,双
003413,其他橡胶或塑料外底，纺织材料鞋面的鞋靴,2025,9,千克,2,双
003414,皮革或再生皮革外底，纺织材料鞋面的鞋靴,2025,9,千克,2,双
003415,其他皮革或再生皮革制鞋面的鞋靴,2025,9,千克,2,双
003416,其他纺织材料制鞋面的鞋靴,2025,9,千克,2,双
003417,未列名鞋靴,2025,9,千克,2,双
003418,鞋面及其零件，但硬衬除外,2025,9,千克,1,个
003419,橡胶或塑料制的鞋外底及鞋跟,2025,9,千克,1,个
003420,鞋靴零件；活动鞋内底、跟垫等及其零件,2025,9,千克,1,个
003421,毡呢帽坯、帽身、帽兜和圆帽片及制帽毡呢筒,2025,9,千克,?,?
003422,编结的帽坯或用任何材料条带拼制而成的帽胚,2025,9,千克,?,?
003423,编结帽或用任何材料的条带拼制而成的帽类,2025,1,个,9,千克
003424,针织或钩编的帽类，用成匹的花边、毡呢或其他纺织物（条带除外）制成的帽带，不论有无衬里或装饰物；任何材料制的发网，不论有无衬里或装饰物,2025,1,个,9,千克
003425,安全帽,2025,1,个,9,千克
003426,橡胶或塑料制帽类,2025,1,个,9,千克
003427,其他材料制帽类,2025,1,个,9,千克
003428,帽（圈、衬、套、帮、骨架、舌及颏带）,2025,9,千克,?,?
003429,庭园用伞及类似伞,2025,9,千克,1,把
003430,折叠伞,2025,9,千克,1,把
003431,其他雨伞及阳伞,2025,9,千克,1,把
003432,手杖、带座手杖、鞭子、马鞭及类似品,2025,9,千克,1,把
003433,伞骨、包括装在伞柄上的伞骨,2025,9,千克,?,?
003434,伞、手杖、鞭子及类似品的其他零件及装饰品,2025,9,千克,?,?
003435,带羽毛或羽绒的鸟皮等，羽毛、羽绒及其制品,2025,9,千克,?,?
003436,塑料制人造花、叶、果实及其零件和制品,2025,9,千克,?,?
003437,其他材料制人造花、叶、果实及其零件和制品,2025,9,千克,?,?
003438,经加工的人发；作假发及类似品用的羊毛等,2025,9,千克,?,?
003439,合成纺织材料制整头假发,2025,9,千克,?,?
003440,合成纺织材料制假发，胡须，眉毛及睫毛等,2025,9,千克,?,?
003441,人发制假发，胡须，眉毛，睫毛及其他人发制品,2025,9,千克,?,?
003442,其他材料制假、假胡须、假眉毛、假睫毛等,2025,9,千克,?,?
003443,天然石料制的长方砌石、路缘石、扁平石,2025,9,千克,?,?
003444,砖、瓦、方块及类似品，不论是否为矩形（包括正方形），其最大面以可置入边长小于7厘米的方格为限；人工染色的石粒、石片及石粉,2025,9,千克,?,?
003445,大理石、石灰华及蜡石碑石或建筑石及其制品,2025,9,千克,?,?
003446,花岗岩碑石或建筑用石及其制品,2025,9,千克,?,?
003447,其他碑石或建筑用石及其制品,2025,9,千克,?,?
003448,其他已加工大理石、石灰华及蜡石制品,2025,9,千克,?,?
003449,其他已加工石灰石制品,2025,9,千克,?,?
003450,其他已加工花岗岩制品,2025,9,千克,?,?
003451,其他已加工石制品,2025,9,千克,?,?
003452,已加工的板岩及板岩或粘聚板岩的制品,2025,9,千克,?,?
003453,碾磨或磨浆用石磨、石碾及其零件,2025,9,千克,?,?
003454,合成或天然金刚石制磨、碾、砂轮等及类似品,2025,9,千克,?,?
003455,其他粘聚磨料或陶瓷磨、碾、砂轮等及其零件,2025,9,千克,?,?
003456,天然石料制石磨、石碾、砂轮等及其零件,2025,9,千克,?,?
003457,手用磨石及抛光石,2025,9,千克,?,?
003458,砂布,2025,9,千克,?,?
003459,砂纸,2025,9,千克,?,?
003460,以其他材料为底的天然或人造研磨料,2025,9,千克,?,?
003461,矿质棉（包括相互混合物），成片、块或卷状,2025,9,千克,?,?
003462,膨胀矿物材料（包括其相互间混合物）,2025,9,千克,?,?
003463,其他隔热、隔、吸音矿物材料的混合物及制品,2025,9,千克,?,?
003464,成卷的沥青或类似原料的制品,2025,9,千克,?,?
003465,其他沥青或类似原料的制品,2025,9,千克,?,?
003466,镶板、瓦、砖等，用水泥等粘合植物纤维制成,2025,9,千克,?,?
003467,仅用纸、纸板贴面或加强未经装饰的石膏制品,2025,9,千克,?,?
003468,其他未装饰的石膏及以石膏为基本成分的制品,2025,9,千克,?,?
003469,其他石膏制品及以石膏为主的混合材料制品,2025,9,千克,?,?
003470,水泥、混凝土或人造石制建筑用砖及石砌块,2025,9,千克,?,?
003471,水泥、混凝土或人造石制瓦、扁平石及类似品,2025,9,千克,?,?
003472,建筑和土木工程用的预制结构件,2025,9,千克,?,?
003473,其他水泥、混凝土或人造石制品,2025,9,千克,?,?
003474,含石棉制品,2025,9,千克,?,?
003475,不含石棉的纤维素水泥或类似材料制瓦楞板,2025,9,千克,?,?
003476,纤维素水泥或类似材料制其他片、板、砖、瓦及类似制品，不含石棉的,2025,9,千克,?,?
003477,纤维素水泥或类似材料制其他制品，不含石棉的,2025,9,千克,?,?
003478,已加工青石棉纤维及青石棉为主混合物及制品,2025,9,千克,?,?
003479,石棉制服装、衣着附件、帽类及鞋靴,2025,9,千克,?,?
003480,其他石棉纤维、混合物，及其他石棉制品,2025,9,千克,?,?
003481,以石棉为基本成分未装配磨擦材料及其制品,2025,9,千克,?,?
003482,以其他矿物质或纤维素为基本成分的闸衬闸垫,2025,9,千克,?,?
003483,其他矿物质或纤维素为主未装配磨擦材料及制,2025,9,千克,?,?
003484,粘聚或复制云母制板、片、带,2025,9,千克,?,?
003485,其他已加工的云母及其制品,2025,9,千克,?,?
003486,碳纤维,2025,9,千克,?,?
003487,碳纤维织物,2025,9,千克,?,?
003488,其他非电气用的碳纤维制品,2025,9,千克,?,?
003489,其他非电气用石墨或其他碳精制品,2025,9,千克,?,?
003490,泥煤制品,2025,9,千克,?,?
003491,含有菱镁矿、白云石或铬铁矿的制品,2025,9,千克,?,?
003492,其他石制品及矿物制品,2025,9,千克,?,?
003493,硅质化石粉等硅土砖、块、瓦及其他陶瓷制品,2025,9,千克,?,?
003494,镁、钙或铬单项或合计＞50%的耐火砖、瓦等,2025,9,千克,?,?
003495,氧化铝或氧化硅等＞50%的耐火砖、瓦等,2025,9,千克,?,?
003496,其他耐火砖、块、瓦及类似耐火陶瓷建材制品,2025,9,千克,?,?
003497,含有按重量计超过50%的单体碳的耐火陶瓷制品,2025,9,千克,?,?
003498,氧化铝或与氧化硅混，化合物＞50%耐火陶瓷品,2025,9,千克,?,?
003499,其他耐火陶瓷制品,2025,9,千克,?,?
003500,陶瓷建筑用砖,2025,9,千克,31,千块
003501,陶瓷制铺地砖、支撑或填充用砖及类似品,2025,9,千克,?,?
003502,陶瓷制屋顶瓦,2025,9,千克,?,?
003503,其他建筑用陶瓷制品,2025,9,千克,?,?
003504,陶瓷套管、导管、槽管及管子配件,2025,9,千克,?,?
003505,贴面砖、铺面砖，包括炉面砖及墙面砖，按重量计吸水率≤0.5%，但子目6907.30和6907.40所列商品除外,2025,9,千克,5,平方米
003506,贴面砖、铺面砖，包括炉面砖及墙面砖，0.5%＜按重量计吸水率≤10%，但子目6907.30和6907.40所列商品除外,2025,9,千克,5,平方米
003507,贴面砖、铺面砖，包括炉面砖及墙面砖，按重量计吸水率≥10%，但子目6907.30和6907.40所列商品除外,2025,9,千克,5,平方米
003508,镶嵌砖（马赛克）及其类似品，但子目6907.40的货品除外,2025,9,千克,5,平方米
003509,饰面陶瓷,2025,9,千克,5,平方米
003510,实验室、化学或其他技术用瓷器,2025,9,千克,?,?
003511,莫氏硬度≥9的实验室、化学或其他技术用品,2025,9,千克,?,?
003512,其他实验室、化学或其他技术用陶器,2025,9,千克,?,?
003513,农用陶瓷槽缸等容器；运输及盛装货物陶瓷器,2025,9,千克,?,?
003514,瓷制固定卫生设备,2025,9,千克,1,件
003515,陶制固定卫生设备,2025,9,千克,1,件
003516,瓷餐具及厨房器具,2025,9,千克,?,?
003517,其他家用或盥洗用瓷器,2025,9,千克,?,?
003518,陶餐具、厨房器具及其他家用或盥洗用陶器,2025,9,千克,?,?
003519,瓷制塑像及其他装饰品,2025,9,千克,?,?
003520,陶制塑像及其他装饰品,2025,9,千克,?,?
003521,未列名瓷制品,2025,9,千克,?,?
003522,未列名陶制品,2025,9,千克,?,?
003523,碎玻璃及废玻璃，来源于阴极射线管或品目85.49的其他活化玻璃除外；玻璃块料,2025,9,千克,?,?
003524,未加工的玻璃球,2025,9,千克,?,?
003525,未加工的玻璃棒,2025,9,千克,?,?
003526,熔融石英等熔融硅石制未加工玻璃管,2025,9,千克,?,?
003527,其他未加工的耐热玻璃管,2025,9,千克,?,?
003528,未列名未加工的玻璃管,2025,9,千克,?,?
003529,铸或轧制整块着色等加工的非夹丝玻璃板、片,2025,9,千克,5,平方米
003530,其他铸制或轧制的非夹丝的玻璃板、片,2025,9,千克,5,平方米
003531,铸制或轧制的夹丝玻璃板、片,2025,9,千克,5,平方米
003532,铸制或轧制的玻璃型材及异型材,2025,9,千克,5,平方米
003533,拉制或吹制的整块着色等加工的玻璃板、片,2025,9,千克,5,平方米
003534,其他拉制或吹制的玻璃板、片,2025,9,千克,5,平方米
003535,具有吸收或反射层的非夹丝浮法玻璃板、片等,2025,9,千克,5,平方米
003536,整块着色、不透明、镶色等非夹丝玻璃板、片,2025,9,千克,5,平方米
003537,其他非夹丝浮法玻璃板、片等,2025,9,千克,5,平方米
003538,夹丝浮法玻璃板、片及磨面或抛光玻璃板、片,2025,9,千克,5,平方米
003539,经弯曲、磨边、镂刻等加工的7003至7005玻璃,2025,9,千克,?,?
003540,车辆、航空器、航天器及船舶用钢化安全玻璃,2025,9,千克,?,?
003541,其他钢化安全玻璃,2025,9,千克,5,平方米
003542,车辆、航空器、航天器及船舶用层压安全玻璃,2025,9,千克,?,?
003543,其他层压安全玻璃,2025,9,千克,5,平方米
003544,多层隔温、隔音玻璃组件,2025,9,千克,?,?
003545,车辆后视镜,2025,9,千克,?,?
003546,未镶框玻璃镜,2025,9,千克,?,?
003547,已镶框玻璃镜,2025,9,千克,?,?
003548,玻璃制安瓿,2025,9,千克,?,?
003549,玻璃塞、盖及类似的封口,2025,9,千克,?,?
003550,其他玻璃制坛、瓶、缸、罐等容器,2025,9,千克,?,?
003551,制电灯用未封口玻璃外壳及其玻璃零件,2025,9,千克,?,?
003552,制阴极射线管用未封口玻璃外壳及其玻璃零件,2025,9,千克,?,?
003553,其他未封口玻璃外壳及其玻璃零件,2025,9,千克,?,?
003554,玻璃陶瓷器皿,2025,9,千克,?,?
003555,铅晶质玻璃高脚杯,2025,9,千克,?,?
003556,其他玻璃高脚杯,2025,9,千克,?,?
003557,其他铅晶质玻璃杯,2025,9,千克,?,?
003558,其他玻璃杯,2025,9,千克,?,?
003559,铅晶质玻璃制餐桌或厨房用器皿,2025,9,千克,?,?
003560,其他餐桌或厨房用耐热玻璃器皿,2025,9,千克,?,?
003561,其他餐桌或厨房用玻璃器皿,2025,9,千克,?,?
003562,铅晶质玻璃盥洗室、办公室、室内装饰等器皿,2025,9,千克,?,?
003563,其他玻璃盥洗室、办公室、室内装饰等器皿,2025,9,千克,?,?
003564,未经光学加工的信号玻璃器及玻璃制光学元件,2025,9,千克,?,?
003565,视力矫正眼镜用玻璃,2025,9,千克,?,?
003566,其他未经光学加工呈弧面、弯、凹等形的玻璃,2025,9,千克,?,?
003567,供镶嵌装饰等用的玻璃马赛克等小件玻璃品,2025,9,千克,?,?
003568,其他建筑铺面用及多孔或泡沫玻璃块、砖等,2025,9,千克,?,?
003569,熔融石英等熔融硅石制实验室、医用玻璃器皿,2025,9,千克,?,?
003570,其他实验室、卫生及配药耐热玻璃器皿,2025,9,千克,?,?
003571,其他实验室、卫生及配药用玻璃器皿,2025,9,千克,?,?
003572,玻璃珠、仿珍珠、仿宝石等小件玻璃品,2025,9,千克,?,?
003573,直径≤1mm的玻璃珠,2025,9,千克,?,?
003574,玻璃眼；灯工方法制作的玻璃塑像等装饰品,2025,9,千克,?,?
003575,长度不超过50毫米的玻璃纤维短切原丝,2025,9,千克,?,?
003576,玻璃纤维无捻粗纱,2025,9,千克,?,?
003577,其他玻璃纤维纱线，定长纤维纱条,2025,9,千克,?,?
003578,玻璃纤维制机械结合毡,2025,9,千克,?,?
003579,玻璃纤维制化学结合毡,2025,9,千克,?,?
003580,长度超过50毫米的玻璃纤维短切原丝,2025,9,千克,?,?
003581,玻璃纤维紧密粗纱机织物,2025,9,千克,?,?
003582,其他玻璃纤维紧密粗纱织物,2025,9,千克,?,?
003583,玻璃纤维纱线制紧密平纹机织物，未经涂布或层压,2025,9,千克,?,?
003584,玻璃纤维纱线制紧密平纹机织物，经涂布或层压,2025,9,千克,?,?
003585,宽度不超过30厘米的玻璃纤维网孔机织物,2025,9,千克,?,?
003586,宽度超过30厘米的玻璃纤维网孔机织物,2025,9,千克,?,?
003587,其他机械结合的玻璃纤维织物,2025,9,千克,?,?
003588,化学粘合的玻璃纤维覆面毡（薄毡）,2025,9,千克,?,?
003589,其他化学粘合的玻璃纤维紧密织物,2025,9,千克,?,?
003590,其他化学粘合的玻璃纤维网孔织物,2025,9,千克,?,?
003591,玻璃棉及其制品,2025,9,千克,?,?
003592,其他玻璃纤维制品,2025,9,千克,?,?
003593,其他玻璃制品,2025,9,千克,?,?
003594,天然珍珠,2025,59,克,?,?
003595,未加工养殖珍珠,2025,9,千克,?,?
003596,已加工养殖珍珠,2025,9,千克,?,?
003597,未分级钻石,2025,49,克拉,?,?
003598,未加工或经简单锯开、劈开或粗磨的工业钻石,2025,49,克拉,?,?
003599,其他工业用钻石,2025,49,克拉,?,?
003600,未加工或简单锯开、劈开或粗磨的非工业钻石,2025,49,克拉,?,?
003601,其他非工业用钻石,2025,49,克拉,?,?
003602,未加工或仅简单锯开或粗成形的宝石或半宝石,2025,9,千克,?,?
003603,经其他加工的红宝石、蓝宝石、绿宝石,2025,49,克拉,?,?
003604,经其他加工的其他宝石或半宝石,2025,49,克拉,?,?
003605,压电石英,2025,59,克,?,?
003606,合成或再造钻石，未加工或仅经简单锯开或粗制成形,2025,59,克,?,?
003607,合成或再造其他宝石或半宝石，未加工或仅经简单锯开或粗制成形,2025,59,克,?,?
003608,经其他加工的合成或再造钻石,2025,59,克,?,?
003609,经其他加工的合成或再造其他宝石或半宝石,2025,59,克,?,?
003610,钻石粉末,2025,49,克拉,?,?
003611,其他天然或合成宝石或半宝石的粉末,2025,59,克,?,?
003612,银粉,2025,59,克,?,?
003613,未锻造银,2025,59,克,?,?
003614,半制的银,2025,59,克,?,?
